"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.35,46945,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.35,58703,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.35,72486,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.4,37092,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.4,47052,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.4,58893,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.4,72789,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.45,37127,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.45,47131,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.45,59035,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.45,73015,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.5,37165,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.5,47218,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.5,59191,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.5,73264,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.55,37210,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.55,47323,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.55,59378,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.55,73564,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.6,37275,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.6,47471,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.6,59644,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.6,73989,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.65,37328,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.65,47595,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.65,59867,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.65,74347,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.7,37385,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.7,47726,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.7,60103,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.7,74724,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.75,37437,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.75,47844,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.75,60316,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.75,75066,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.8,37531,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.8,48061,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.8,60707,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.8,75695,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.85,37647,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.85,48331,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.85,61197,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.85,76485,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.9,37923,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.9,48974,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.9,62367,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.9,78382,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.95,38414,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.95,50131,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.95,64497,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.95,81870,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.975,38660,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.975,50712,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.975,65572,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.975,83639,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",0.99,38864,"quantile"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",0.99,51196,"quantile"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",0.99,66470,"quantile"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",0.99,85122,"quantile"
"2021-08-16","1 wk ahead inc case","2021-08-21","GM",NA,37180,"point"
"2021-08-16","2 wk ahead inc case","2021-08-28","GM",NA,47255,"point"
"2021-08-16","3 wk ahead inc case","2021-09-04","GM",NA,59259,"point"
"2021-08-16","4 wk ahead inc case","2021-09-11","GM",NA,73376,"point"
