"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.01,408598,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.01,506756,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.01,626516,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.01,772172,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.025,409188,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.025,508134,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.025,629019,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.025,776247,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.05,411222,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.05,512899,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.05,637707,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.05,790433,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.1,412418,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.1,515708,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.1,642847,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.1,798855,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.15,413211,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.15,517576,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.15,646275,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.15,804491,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.2,413655,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.2,518624,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.2,648201,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.2,807660,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.25,413948,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.25,519315,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.25,649470,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.25,809749,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.3,414376,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.3,520327,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.3,651334,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.3,812821,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.35,414779,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.35,521281,"quantile"
"2021-11-22","3 wk ahead inc case","2021-12-11","GM",0.35,653091,"quantile"
"2021-11-22","4 wk ahead inc case","2021-12-18","GM",0.35,815721,"quantile"
"2021-11-22","1 wk ahead inc case","2021-11-27","GM",0.4,415193,"quantile"
"2021-11-22","2 wk ahead inc case","2021-12-04","GM",0.4,522261,"quantile"
