"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-04-19,"-1 wk ahead inc case",2021-04-10,"GM01","observed",NA,13771,"Baden-Württemberg State"
2021-04-19,"0 wk ahead inc case",2021-04-17,"GM01","observed",NA,19465,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","point",NA,19195,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","point",NA,18694,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","point",NA,18251.5,"Baden-Württemberg State"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","point",NA,17837,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.01,10988.98,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.025,12052,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.05,13057,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.1,14296.9,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.15,15152,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.2,15879,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.25,16501,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.3,17067,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.35,17620,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.4,18154,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.45,18668,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.5,19195,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.55,19724,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.6,20269,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.65,20830,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.7,21449.3,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.75,22127,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.8,22923.2,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.85,23871.15,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.9,25087,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.95,26937.05,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.975,28582.025,"Baden-Württemberg State"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.99,30578.04,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.01,8687,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.025,9879,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.05,10995,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.1,12409,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.15,13462,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.2,14341,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.25,15126,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.3,15861,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.35,16580,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.4,17276.6,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.45,17979,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.5,18694,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.55,19426,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.6,20214,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.65,21051,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.7,21958,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.75,22977,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.8,24148,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.85,25634,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.9,27535,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.95,30568.05,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.975,33380.05,"Baden-Württemberg State"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.99,36956.04,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.01,7244,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.025,8427.95,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.05,9571,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.1,11084,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.15,12223,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.2,13194,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.25,14091,"Baden-Württemberg State"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.3,14946,"Baden-Württemberg State"
