"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-12-06,"-1 wk ahead inc case",2021-11-27,"PL72","observed",NA,11815,"Dolnoslaskie"
2021-12-06,"0 wk ahead inc case",2021-12-04,"PL72","observed",NA,13349,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","point",NA,14547,"Dolnoslaskie"
2021-12-06,"2 wk ahead inc case",2021-12-18,"PL72","point",NA,15556,"Dolnoslaskie"
2021-12-06,"3 wk ahead inc case",2021-12-25,"PL72","point",NA,16615,"Dolnoslaskie"
2021-12-06,"4 wk ahead inc case",2022-01-01,"PL72","point",NA,17718,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.01,5934.99,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.025,6972.975,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.05,7954,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.1,9171,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.15,10076,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.2,10829,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.25,11513,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.3,12135,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.35,12739.65,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.4,13339,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.45,13935.55,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.5,14547,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.55,15177,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.6,15816.4,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.65,16509.35,"Dolnoslaskie"
2021-12-06,"1 wk ahead inc case",2021-12-11,"PL72","quantile",0.7,17249,"Dolnoslaskie"
