"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-29,"-1 wk ahead inc death",2021-03-20,"PL72","observed",NA,103,"Dolnoslaskie"
2021-03-29,"0 wk ahead inc death",2021-03-27,"PL72","observed",NA,161,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","point",NA,157,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","point",NA,152,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","point",NA,147,"Dolnoslaskie"
2021-03-29,"4 wk ahead inc death",2021-04-24,"PL72","point",NA,142,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.01,79,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.025,89,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.05,98,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.1,110,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.15,118,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.2,125,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.25,131,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.3,136,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.35,142,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.4,147,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.45,152,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.5,157,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.55,163,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.6,168,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.65,174,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.7,180,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.75,187,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.8,195,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.85,204,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.9,216,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.95,235,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.975,253,"Dolnoslaskie"
2021-03-29,"1 wk ahead inc death",2021-04-03,"PL72","quantile",0.99,275,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.01,57,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.025,68,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.05,78,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.1,91,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.15,101,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.2,110,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.25,117,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.3,124,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.35,131,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.4,138,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.45,145,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.5,152,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.55,160,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.6,167,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.65,175,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.7,184,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.75,195,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.8,207,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.85,221,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.9,241,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.95,272,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.975,302,"Dolnoslaskie"
2021-03-29,"2 wk ahead inc death",2021-04-10,"PL72","quantile",0.99,340,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.01,45,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.025,55,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.05,65,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.1,79,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.15,89,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.2,98,"Dolnoslaskie"
2021-03-29,"3 wk ahead inc death",2021-04-17,"PL72","quantile",0.25,107,"Dolnoslaskie"
