"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-04-05,"-1 wk ahead inc case",2021-03-27,"PL72","observed",NA,14325,"Dolnoslaskie"
2021-04-05,"0 wk ahead inc case",2021-04-03,"PL72","observed",NA,18122,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","point",NA,22823,"Dolnoslaskie"
2021-04-05,"2 wk ahead inc case",2021-04-17,"PL72","point",NA,28724,"Dolnoslaskie"
2021-04-05,"3 wk ahead inc case",2021-04-24,"PL72","point",NA,36140.5,"Dolnoslaskie"
2021-04-05,"4 wk ahead inc case",2021-05-01,"PL72","point",NA,45464,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.01,17503,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.025,18286,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.05,18948,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.1,19752.9,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.15,20324,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.2,20786,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.25,21184,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.3,21538,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.35,21877,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.4,22196,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.45,22513,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.5,22823,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.55,23140,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.6,23465,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.65,23805,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.7,24163,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.75,24559,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.8,24996,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.85,25523,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.9,26185.1,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.95,27201.05,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.975,28079,"Dolnoslaskie"
2021-04-05,"1 wk ahead inc case",2021-04-10,"PL72","quantile",0.99,29110.01,"Dolnoslaskie"
