"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-07-31","2021-07-26",17023
"GM","1 wk ahead inc case","quantile",0.01,"2021-07-31","2021-07-26",8662
"GM","1 wk ahead inc case","quantile",0.025,"2021-07-31","2021-07-26",9826
"GM","1 wk ahead inc case","quantile",0.05,"2021-07-31","2021-07-26",10825
"GM","1 wk ahead inc case","quantile",0.1,"2021-07-31","2021-07-26",11849
"GM","1 wk ahead inc case","quantile",0.15,"2021-07-31","2021-07-26",12624
"GM","1 wk ahead inc case","quantile",0.2,"2021-07-31","2021-07-26",13308
"GM","1 wk ahead inc case","quantile",0.25,"2021-07-31","2021-07-26",13926
"GM","1 wk ahead inc case","quantile",0.3,"2021-07-31","2021-07-26",14636
"GM","1 wk ahead inc case","quantile",0.35,"2021-07-31","2021-07-26",15322
"GM","1 wk ahead inc case","quantile",0.4,"2021-07-31","2021-07-26",15938
"GM","1 wk ahead inc case","quantile",0.45,"2021-07-31","2021-07-26",16482
"GM","1 wk ahead inc case","quantile",0.5,"2021-07-31","2021-07-26",17023
"GM","1 wk ahead inc case","quantile",0.55,"2021-07-31","2021-07-26",17556
"GM","1 wk ahead inc case","quantile",0.6,"2021-07-31","2021-07-26",18327
"GM","1 wk ahead inc case","quantile",0.65,"2021-07-31","2021-07-26",19050
"GM","1 wk ahead inc case","quantile",0.7,"2021-07-31","2021-07-26",19641
"GM","1 wk ahead inc case","quantile",0.75,"2021-07-31","2021-07-26",20389
"GM","1 wk ahead inc case","quantile",0.8,"2021-07-31","2021-07-26",21168
"GM","1 wk ahead inc case","quantile",0.85,"2021-07-31","2021-07-26",22039
"GM","1 wk ahead inc case","quantile",0.9,"2021-07-31","2021-07-26",23460
"GM","1 wk ahead inc case","quantile",0.95,"2021-07-31","2021-07-26",25992
"GM","1 wk ahead inc case","quantile",0.975,"2021-07-31","2021-07-26",28177
"GM","1 wk ahead inc case","quantile",0.99,"2021-07-31","2021-07-26",30288
"GM","2 wk ahead inc case","point",NA,"2021-08-07","2021-07-26",23387
"GM","2 wk ahead inc case","quantile",0.01,"2021-08-07","2021-07-26",11052
"GM","2 wk ahead inc case","quantile",0.025,"2021-08-07","2021-07-26",12472
"GM","2 wk ahead inc case","quantile",0.05,"2021-08-07","2021-07-26",13807
"GM","2 wk ahead inc case","quantile",0.1,"2021-08-07","2021-07-26",15518
"GM","2 wk ahead inc case","quantile",0.15,"2021-08-07","2021-07-26",16814
"GM","2 wk ahead inc case","quantile",0.2,"2021-08-07","2021-07-26",17938
"GM","2 wk ahead inc case","quantile",0.25,"2021-08-07","2021-07-26",18892
"GM","2 wk ahead inc case","quantile",0.3,"2021-08-07","2021-07-26",19955
"GM","2 wk ahead inc case","quantile",0.35,"2021-08-07","2021-07-26",20828
"GM","2 wk ahead inc case","quantile",0.4,"2021-08-07","2021-07-26",21720
"GM","2 wk ahead inc case","quantile",0.45,"2021-08-07","2021-07-26",22549
"GM","2 wk ahead inc case","quantile",0.5,"2021-08-07","2021-07-26",23387
"GM","2 wk ahead inc case","quantile",0.55,"2021-08-07","2021-07-26",24316
"GM","2 wk ahead inc case","quantile",0.6,"2021-08-07","2021-07-26",25327
"GM","2 wk ahead inc case","quantile",0.65,"2021-08-07","2021-07-26",26292
"GM","2 wk ahead inc case","quantile",0.7,"2021-08-07","2021-07-26",27662
"GM","2 wk ahead inc case","quantile",0.75,"2021-08-07","2021-07-26",28820
"GM","2 wk ahead inc case","quantile",0.8,"2021-08-07","2021-07-26",30364
"GM","2 wk ahead inc case","quantile",0.85,"2021-08-07","2021-07-26",32142
"GM","2 wk ahead inc case","quantile",0.9,"2021-08-07","2021-07-26",34582
"GM","2 wk ahead inc case","quantile",0.95,"2021-08-07","2021-07-26",39820
"GM","2 wk ahead inc case","quantile",0.975,"2021-08-07","2021-07-26",44567
"GM","2 wk ahead inc case","quantile",0.99,"2021-08-07","2021-07-26",51004
"GM","3 wk ahead inc case","point",NA,"2021-08-14","2021-07-26",30464
"GM","3 wk ahead inc case","quantile",0.01,"2021-08-14","2021-07-26",12168
