"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-08-07","2021-08-02",25194
"GM","1 wk ahead inc case","quantile",0.01,"2021-08-07","2021-08-02",11250
"GM","1 wk ahead inc case","quantile",0.025,"2021-08-07","2021-08-02",12916
"GM","1 wk ahead inc case","quantile",0.05,"2021-08-07","2021-08-02",14518
"GM","1 wk ahead inc case","quantile",0.1,"2021-08-07","2021-08-02",16384
"GM","1 wk ahead inc case","quantile",0.15,"2021-08-07","2021-08-02",17956
"GM","1 wk ahead inc case","quantile",0.2,"2021-08-07","2021-08-02",19085
"GM","1 wk ahead inc case","quantile",0.25,"2021-08-07","2021-08-02",20275
"GM","1 wk ahead inc case","quantile",0.3,"2021-08-07","2021-08-02",21452
"GM","1 wk ahead inc case","quantile",0.35,"2021-08-07","2021-08-02",22438
"GM","1 wk ahead inc case","quantile",0.4,"2021-08-07","2021-08-02",23349
"GM","1 wk ahead inc case","quantile",0.45,"2021-08-07","2021-08-02",24220
"GM","1 wk ahead inc case","quantile",0.5,"2021-08-07","2021-08-02",25194
"GM","1 wk ahead inc case","quantile",0.55,"2021-08-07","2021-08-02",26246
"GM","1 wk ahead inc case","quantile",0.6,"2021-08-07","2021-08-02",27400
"GM","1 wk ahead inc case","quantile",0.65,"2021-08-07","2021-08-02",28486
"GM","1 wk ahead inc case","quantile",0.7,"2021-08-07","2021-08-02",30133
"GM","1 wk ahead inc case","quantile",0.75,"2021-08-07","2021-08-02",31764
"GM","1 wk ahead inc case","quantile",0.8,"2021-08-07","2021-08-02",33648
"GM","1 wk ahead inc case","quantile",0.85,"2021-08-07","2021-08-02",36087
"GM","1 wk ahead inc case","quantile",0.9,"2021-08-07","2021-08-02",38818
"GM","1 wk ahead inc case","quantile",0.95,"2021-08-07","2021-08-02",43733
"GM","1 wk ahead inc case","quantile",0.975,"2021-08-07","2021-08-02",50245
"GM","1 wk ahead inc case","quantile",0.99,"2021-08-07","2021-08-02",59294
"GM","2 wk ahead inc case","point",NA,"2021-08-14","2021-08-02",34564
"GM","2 wk ahead inc case","quantile",0.01,"2021-08-14","2021-08-02",13768
"GM","2 wk ahead inc case","quantile",0.025,"2021-08-14","2021-08-02",15533
"GM","2 wk ahead inc case","quantile",0.05,"2021-08-14","2021-08-02",18072
"GM","2 wk ahead inc case","quantile",0.1,"2021-08-14","2021-08-02",20614
"GM","2 wk ahead inc case","quantile",0.15,"2021-08-14","2021-08-02",22502
"GM","2 wk ahead inc case","quantile",0.2,"2021-08-14","2021-08-02",24462
