"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-08-21","2021-08-16",37903
"GM","1 wk ahead inc case","quantile",0.01,"2021-08-21","2021-08-16",21501
"GM","1 wk ahead inc case","quantile",0.025,"2021-08-21","2021-08-16",23094
"GM","1 wk ahead inc case","quantile",0.05,"2021-08-21","2021-08-16",24930
"GM","1 wk ahead inc case","quantile",0.1,"2021-08-21","2021-08-16",27719
"GM","1 wk ahead inc case","quantile",0.15,"2021-08-21","2021-08-16",29140
"GM","1 wk ahead inc case","quantile",0.2,"2021-08-21","2021-08-16",30550
"GM","1 wk ahead inc case","quantile",0.25,"2021-08-21","2021-08-16",31824
"GM","1 wk ahead inc case","quantile",0.3,"2021-08-21","2021-08-16",33054
"GM","1 wk ahead inc case","quantile",0.35,"2021-08-21","2021-08-16",34516
"GM","1 wk ahead inc case","quantile",0.4,"2021-08-21","2021-08-16",35487
"GM","1 wk ahead inc case","quantile",0.45,"2021-08-21","2021-08-16",36760
"GM","1 wk ahead inc case","quantile",0.5,"2021-08-21","2021-08-16",37903
"GM","1 wk ahead inc case","quantile",0.55,"2021-08-21","2021-08-16",39210
"GM","1 wk ahead inc case","quantile",0.6,"2021-08-21","2021-08-16",40405
"GM","1 wk ahead inc case","quantile",0.65,"2021-08-21","2021-08-16",41890
"GM","1 wk ahead inc case","quantile",0.7,"2021-08-21","2021-08-16",43196
"GM","1 wk ahead inc case","quantile",0.75,"2021-08-21","2021-08-16",44837
"GM","1 wk ahead inc case","quantile",0.8,"2021-08-21","2021-08-16",47113
"GM","1 wk ahead inc case","quantile",0.85,"2021-08-21","2021-08-16",49528
"GM","1 wk ahead inc case","quantile",0.9,"2021-08-21","2021-08-16",52717
"GM","1 wk ahead inc case","quantile",0.95,"2021-08-21","2021-08-16",56997
"GM","1 wk ahead inc case","quantile",0.975,"2021-08-21","2021-08-16",60477
"GM","1 wk ahead inc case","quantile",0.99,"2021-08-21","2021-08-16",66489
"GM","2 wk ahead inc case","point",NA,"2021-08-28","2021-08-16",51343
"GM","2 wk ahead inc case","quantile",0.01,"2021-08-28","2021-08-16",23360
"GM","2 wk ahead inc case","quantile",0.025,"2021-08-28","2021-08-16",26637
"GM","2 wk ahead inc case","quantile",0.05,"2021-08-28","2021-08-16",29684
"GM","2 wk ahead inc case","quantile",0.1,"2021-08-28","2021-08-16",33301
"GM","2 wk ahead inc case","quantile",0.15,"2021-08-28","2021-08-16",36748
"GM","2 wk ahead inc case","quantile",0.2,"2021-08-28","2021-08-16",39111
"GM","2 wk ahead inc case","quantile",0.25,"2021-08-28","2021-08-16",41676
"GM","2 wk ahead inc case","quantile",0.3,"2021-08-28","2021-08-16",43808
"GM","2 wk ahead inc case","quantile",0.35,"2021-08-28","2021-08-16",45697
"GM","2 wk ahead inc case","quantile",0.4,"2021-08-28","2021-08-16",47251
"GM","2 wk ahead inc case","quantile",0.45,"2021-08-28","2021-08-16",49106
"GM","2 wk ahead inc case","quantile",0.5,"2021-08-28","2021-08-16",51343
"GM","2 wk ahead inc case","quantile",0.55,"2021-08-28","2021-08-16",53232
"GM","2 wk ahead inc case","quantile",0.6,"2021-08-28","2021-08-16",55165
"GM","2 wk ahead inc case","quantile",0.65,"2021-08-28","2021-08-16",57130
"GM","2 wk ahead inc case","quantile",0.7,"2021-08-28","2021-08-16",59549
"GM","2 wk ahead inc case","quantile",0.75,"2021-08-28","2021-08-16",62197
"GM","2 wk ahead inc case","quantile",0.8,"2021-08-28","2021-08-16",65350
"GM","2 wk ahead inc case","quantile",0.85,"2021-08-28","2021-08-16",68986
"GM","2 wk ahead inc case","quantile",0.9,"2021-08-28","2021-08-16",74385
"GM","2 wk ahead inc case","quantile",0.95,"2021-08-28","2021-08-16",83987
"GM","2 wk ahead inc case","quantile",0.975,"2021-08-28","2021-08-16",95104
"GM","2 wk ahead inc case","quantile",0.99,"2021-08-28","2021-08-16",104433
"GM","3 wk ahead inc case","point",NA,"2021-09-04","2021-08-16",61248
"GM","3 wk ahead inc case","quantile",0.01,"2021-09-04","2021-08-16",20460
"GM","3 wk ahead inc case","quantile",0.025,"2021-09-04","2021-08-16",24976
"GM","3 wk ahead inc case","quantile",0.05,"2021-09-04","2021-08-16",28938
"GM","3 wk ahead inc case","quantile",0.1,"2021-09-04","2021-08-16",35618
"GM","3 wk ahead inc case","quantile",0.15,"2021-09-04","2021-08-16",39372
"GM","3 wk ahead inc case","quantile",0.2,"2021-09-04","2021-08-16",42341
"GM","3 wk ahead inc case","quantile",0.25,"2021-09-04","2021-08-16",46095
"GM","3 wk ahead inc case","quantile",0.3,"2021-09-04","2021-08-16",48827
"GM","3 wk ahead inc case","quantile",0.35,"2021-09-04","2021-08-16",51484
"GM","3 wk ahead inc case","quantile",0.4,"2021-09-04","2021-08-16",54362
"GM","3 wk ahead inc case","quantile",0.45,"2021-09-04","2021-08-16",57588
"GM","3 wk ahead inc case","quantile",0.5,"2021-09-04","2021-08-16",61248
"GM","3 wk ahead inc case","quantile",0.55,"2021-09-04","2021-08-16",64536
"GM","3 wk ahead inc case","quantile",0.6,"2021-09-04","2021-08-16",67840
"GM","3 wk ahead inc case","quantile",0.65,"2021-09-04","2021-08-16",71699
"GM","3 wk ahead inc case","quantile",0.7,"2021-09-04","2021-08-16",75338
"GM","3 wk ahead inc case","quantile",0.75,"2021-09-04","2021-08-16",79911
"GM","3 wk ahead inc case","quantile",0.8,"2021-09-04","2021-08-16",86679
"GM","3 wk ahead inc case","quantile",0.85,"2021-09-04","2021-08-16",95066
"GM","3 wk ahead inc case","quantile",0.9,"2021-09-04","2021-08-16",105730
"GM","3 wk ahead inc case","quantile",0.95,"2021-09-04","2021-08-16",124815
"GM","3 wk ahead inc case","quantile",0.975,"2021-09-04","2021-08-16",136938
"GM","3 wk ahead inc case","quantile",0.99,"2021-09-04","2021-08-16",156775
"GM","4 wk ahead inc case","point",NA,"2021-09-11","2021-08-16",61633
"GM","4 wk ahead inc case","quantile",0.01,"2021-09-11","2021-08-16",13249
"GM","4 wk ahead inc case","quantile",0.025,"2021-09-11","2021-08-16",18050
"GM","4 wk ahead inc case","quantile",0.05,"2021-09-11","2021-08-16",22768
"GM","4 wk ahead inc case","quantile",0.1,"2021-09-11","2021-08-16",28568
"GM","4 wk ahead inc case","quantile",0.15,"2021-09-11","2021-08-16",33325
"GM","4 wk ahead inc case","quantile",0.2,"2021-09-11","2021-08-16",38087
"GM","4 wk ahead inc case","quantile",0.25,"2021-09-11","2021-08-16",41520
"GM","4 wk ahead inc case","quantile",0.3,"2021-09-11","2021-08-16",44961
"GM","4 wk ahead inc case","quantile",0.35,"2021-09-11","2021-08-16",49573
"GM","4 wk ahead inc case","quantile",0.4,"2021-09-11","2021-08-16",53096
"GM","4 wk ahead inc case","quantile",0.45,"2021-09-11","2021-08-16",56760
"GM","4 wk ahead inc case","quantile",0.5,"2021-09-11","2021-08-16",61633
"GM","4 wk ahead inc case","quantile",0.55,"2021-09-11","2021-08-16",67278
"GM","4 wk ahead inc case","quantile",0.6,"2021-09-11","2021-08-16",72808
"GM","4 wk ahead inc case","quantile",0.65,"2021-09-11","2021-08-16",79130
"GM","4 wk ahead inc case","quantile",0.7,"2021-09-11","2021-08-16",86267
"GM","4 wk ahead inc case","quantile",0.75,"2021-09-11","2021-08-16",94067
"GM","4 wk ahead inc case","quantile",0.8,"2021-09-11","2021-08-16",102690
"GM","4 wk ahead inc case","quantile",0.85,"2021-09-11","2021-08-16",114750
"GM","4 wk ahead inc case","quantile",0.9,"2021-09-11","2021-08-16",130971
"GM","4 wk ahead inc case","quantile",0.95,"2021-09-11","2021-08-16",164333
"GM","4 wk ahead inc case","quantile",0.975,"2021-09-11","2021-08-16",195509
"GM","4 wk ahead inc case","quantile",0.99,"2021-09-11","2021-08-16",227671
