"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc case","point",NA,"2021-05-29","2021-05-24",6897.5
"PL","1 wk ahead inc case","quantile",0.01,"2021-05-29","2021-05-24",5432
"PL","1 wk ahead inc case","quantile",0.025,"2021-05-29","2021-05-24",5566.975
"PL","1 wk ahead inc case","quantile",0.05,"2021-05-29","2021-05-24",5715.75
"PL","1 wk ahead inc case","quantile",0.1,"2021-05-29","2021-05-24",5957
"PL","1 wk ahead inc case","quantile",0.15,"2021-05-29","2021-05-24",6131.45
"PL","1 wk ahead inc case","quantile",0.2,"2021-05-29","2021-05-24",6255
"PL","1 wk ahead inc case","quantile",0.25,"2021-05-29","2021-05-24",6378.75
"PL","1 wk ahead inc case","quantile",0.3,"2021-05-29","2021-05-24",6493.2
"PL","1 wk ahead inc case","quantile",0.35,"2021-05-29","2021-05-24",6613.65
"PL","1 wk ahead inc case","quantile",0.4,"2021-05-29","2021-05-24",6690.2
"PL","1 wk ahead inc case","quantile",0.45,"2021-05-29","2021-05-24",6776
"PL","1 wk ahead inc case","quantile",0.5,"2021-05-29","2021-05-24",6897.5
"PL","1 wk ahead inc case","quantile",0.55,"2021-05-29","2021-05-24",6996.25
"PL","1 wk ahead inc case","quantile",0.6,"2021-05-29","2021-05-24",7091.4
"PL","1 wk ahead inc case","quantile",0.65,"2021-05-29","2021-05-24",7173.05
"PL","1 wk ahead inc case","quantile",0.7,"2021-05-29","2021-05-24",7280.3
"PL","1 wk ahead inc case","quantile",0.75,"2021-05-29","2021-05-24",7411.5
"PL","1 wk ahead inc case","quantile",0.8,"2021-05-29","2021-05-24",7550
"PL","1 wk ahead inc case","quantile",0.85,"2021-05-29","2021-05-24",7698.15
"PL","1 wk ahead inc case","quantile",0.9,"2021-05-29","2021-05-24",7925.1
"PL","1 wk ahead inc case","quantile",0.95,"2021-05-29","2021-05-24",8236.1
"PL","1 wk ahead inc case","quantile",0.975,"2021-05-29","2021-05-24",8573.15
"PL","1 wk ahead inc case","quantile",0.99,"2021-05-29","2021-05-24",8945.76
"PL","2 wk ahead inc case","point",NA,"2021-06-05","2021-05-24",3538
"PL","2 wk ahead inc case","quantile",0.01,"2021-06-05","2021-05-24",2397.96
"PL","2 wk ahead inc case","quantile",0.025,"2021-06-05","2021-05-24",2608.85
"PL","2 wk ahead inc case","quantile",0.05,"2021-06-05","2021-05-24",2724.95
"PL","2 wk ahead inc case","quantile",0.1,"2021-06-05","2021-05-24",2899
"PL","2 wk ahead inc case","quantile",0.15,"2021-06-05","2021-05-24",3014.65
"PL","2 wk ahead inc case","quantile",0.2,"2021-06-05","2021-05-24",3094.6
"PL","2 wk ahead inc case","quantile",0.25,"2021-06-05","2021-05-24",3175
"PL","2 wk ahead inc case","quantile",0.3,"2021-06-05","2021-05-24",3240.4
"PL","2 wk ahead inc case","quantile",0.35,"2021-06-05","2021-05-24",3312.65
"PL","2 wk ahead inc case","quantile",0.4,"2021-06-05","2021-05-24",3395.4
