"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-06-19","2021-06-14",10297.75
"GM","1 wk ahead inc case","quantile",0.01,"2021-06-19","2021-06-14",4514.715
"GM","1 wk ahead inc case","quantile",0.025,"2021-06-19","2021-06-14",5066.65
"GM","1 wk ahead inc case","quantile",0.05,"2021-06-19","2021-06-14",5688.875
"GM","1 wk ahead inc case","quantile",0.1,"2021-06-19","2021-06-14",6558
"GM","1 wk ahead inc case","quantile",0.15,"2021-06-19","2021-06-14",7224.8
"GM","1 wk ahead inc case","quantile",0.2,"2021-06-19","2021-06-14",7723
"GM","1 wk ahead inc case","quantile",0.25,"2021-06-19","2021-06-14",8158.5
"GM","1 wk ahead inc case","quantile",0.3,"2021-06-19","2021-06-14",8583.8
"GM","1 wk ahead inc case","quantile",0.35,"2021-06-19","2021-06-14",9045.4
"GM","1 wk ahead inc case","quantile",0.4,"2021-06-19","2021-06-14",9451.1
"GM","1 wk ahead inc case","quantile",0.45,"2021-06-19","2021-06-14",9858.55
"GM","1 wk ahead inc case","quantile",0.5,"2021-06-19","2021-06-14",10297.75
"GM","1 wk ahead inc case","quantile",0.55,"2021-06-19","2021-06-14",10712.525
"GM","1 wk ahead inc case","quantile",0.6,"2021-06-19","2021-06-14",11192.9
"GM","1 wk ahead inc case","quantile",0.65,"2021-06-19","2021-06-14",11737.15
"GM","1 wk ahead inc case","quantile",0.7,"2021-06-19","2021-06-14",12307.4
"GM","1 wk ahead inc case","quantile",0.75,"2021-06-19","2021-06-14",12904
"GM","1 wk ahead inc case","quantile",0.8,"2021-06-19","2021-06-14",13655.5
"GM","1 wk ahead inc case","quantile",0.85,"2021-06-19","2021-06-14",14401.85
"GM","1 wk ahead inc case","quantile",0.9,"2021-06-19","2021-06-14",15644
"GM","1 wk ahead inc case","quantile",0.95,"2021-06-19","2021-06-14",17609.875
"GM","1 wk ahead inc case","quantile",0.975,"2021-06-19","2021-06-14",19621.575
"GM","1 wk ahead inc case","quantile",0.99,"2021-06-19","2021-06-14",21971.105
"GM","2 wk ahead inc case","point",NA,"2021-06-26","2021-06-14",6844.5
"GM","2 wk ahead inc case","quantile",0.01,"2021-06-26","2021-06-14",2292.84
"GM","2 wk ahead inc case","quantile",0.025,"2021-06-26","2021-06-14",2865.35
"GM","2 wk ahead inc case","quantile",0.05,"2021-06-26","2021-06-14",3356.425
"GM","2 wk ahead inc case","quantile",0.1,"2021-06-26","2021-06-14",3929.55
"GM","2 wk ahead inc case","quantile",0.15,"2021-06-26","2021-06-14",4332.975
"GM","2 wk ahead inc case","quantile",0.2,"2021-06-26","2021-06-14",4674.9
"GM","2 wk ahead inc case","quantile",0.25,"2021-06-26","2021-06-14",5044
"GM","2 wk ahead inc case","quantile",0.3,"2021-06-26","2021-06-14",5411.7
"GM","2 wk ahead inc case","quantile",0.35,"2021-06-26","2021-06-14",5749.775
"GM","2 wk ahead inc case","quantile",0.4,"2021-06-26","2021-06-14",6119
"GM","2 wk ahead inc case","quantile",0.45,"2021-06-26","2021-06-14",6461.875
"GM","2 wk ahead inc case","quantile",0.5,"2021-06-26","2021-06-14",6844.5
"GM","2 wk ahead inc case","quantile",0.55,"2021-06-26","2021-06-14",7253.725
"GM","2 wk ahead inc case","quantile",0.6,"2021-06-26","2021-06-14",7629.1
"GM","2 wk ahead inc case","quantile",0.65,"2021-06-26","2021-06-14",8065.275
"GM","2 wk ahead inc case","quantile",0.7,"2021-06-26","2021-06-14",8633.3
"GM","2 wk ahead inc case","quantile",0.75,"2021-06-26","2021-06-14",9147.25
"GM","2 wk ahead inc case","quantile",0.8,"2021-06-26","2021-06-14",9766.7
"GM","2 wk ahead inc case","quantile",0.85,"2021-06-26","2021-06-14",10529.125
"GM","2 wk ahead inc case","quantile",0.9,"2021-06-26","2021-06-14",11777.1
"GM","2 wk ahead inc case","quantile",0.95,"2021-06-26","2021-06-14",13837.925
"GM","2 wk ahead inc case","quantile",0.975,"2021-06-26","2021-06-14",15424.35
"GM","2 wk ahead inc case","quantile",0.99,"2021-06-26","2021-06-14",17242.545
"GM","3 wk ahead inc case","point",NA,"2021-07-03","2021-06-14",4809
"GM","3 wk ahead inc case","quantile",0.01,"2021-07-03","2021-06-14",1386.37
"GM","3 wk ahead inc case","quantile",0.025,"2021-07-03","2021-06-14",1651.025
"GM","3 wk ahead inc case","quantile",0.05,"2021-07-03","2021-06-14",1891.575
"GM","3 wk ahead inc case","quantile",0.1,"2021-07-03","2021-06-14",2355.8
"GM","3 wk ahead inc case","quantile",0.15,"2021-07-03","2021-06-14",2742.075
"GM","3 wk ahead inc case","quantile",0.2,"2021-07-03","2021-06-14",3006.3
"GM","3 wk ahead inc case","quantile",0.25,"2021-07-03","2021-06-14",3321.25
"GM","3 wk ahead inc case","quantile",0.3,"2021-07-03","2021-06-14",3626.1
"GM","3 wk ahead inc case","quantile",0.35,"2021-07-03","2021-06-14",3949.85
"GM","3 wk ahead inc case","quantile",0.4,"2021-07-03","2021-06-14",4235.1
"GM","3 wk ahead inc case","quantile",0.45,"2021-07-03","2021-06-14",4507.075
"GM","3 wk ahead inc case","quantile",0.5,"2021-07-03","2021-06-14",4809
"GM","3 wk ahead inc case","quantile",0.55,"2021-07-03","2021-06-14",5118.025
"GM","3 wk ahead inc case","quantile",0.6,"2021-07-03","2021-06-14",5466.4
"GM","3 wk ahead inc case","quantile",0.65,"2021-07-03","2021-06-14",5866.1
"GM","3 wk ahead inc case","quantile",0.7,"2021-07-03","2021-06-14",6324.2
"GM","3 wk ahead inc case","quantile",0.75,"2021-07-03","2021-06-14",6986.5
"GM","3 wk ahead inc case","quantile",0.8,"2021-07-03","2021-06-14",7639.5
"GM","3 wk ahead inc case","quantile",0.85,"2021-07-03","2021-06-14",8485.375
"GM","3 wk ahead inc case","quantile",0.9,"2021-07-03","2021-06-14",9806.25000000001
"GM","3 wk ahead inc case","quantile",0.95,"2021-07-03","2021-06-14",11867.825
"GM","3 wk ahead inc case","quantile",0.975,"2021-07-03","2021-06-14",14037.7375
"GM","3 wk ahead inc case","quantile",0.99,"2021-07-03","2021-06-14",17185.275
"GM","4 wk ahead inc case","point",NA,"2021-07-10","2021-06-14",3426.5
"GM","4 wk ahead inc case","quantile",0.01,"2021-07-10","2021-06-14",670.51
"GM","4 wk ahead inc case","quantile",0.025,"2021-07-10","2021-06-14",874.2875
"GM","4 wk ahead inc case","quantile",0.05,"2021-07-10","2021-06-14",1107.875
"GM","4 wk ahead inc case","quantile",0.1,"2021-07-10","2021-06-14",1404.5
"GM","4 wk ahead inc case","quantile",0.15,"2021-07-10","2021-06-14",1638.625
"GM","4 wk ahead inc case","quantile",0.2,"2021-07-10","2021-06-14",1863.5
"GM","4 wk ahead inc case","quantile",0.25,"2021-07-10","2021-06-14",2096.125
"GM","4 wk ahead inc case","quantile",0.3,"2021-07-10","2021-06-14",2370.15
"GM","4 wk ahead inc case","quantile",0.35,"2021-07-10","2021-06-14",2597.625
"GM","4 wk ahead inc case","quantile",0.4,"2021-07-10","2021-06-14",2858.2
"GM","4 wk ahead inc case","quantile",0.45,"2021-07-10","2021-06-14",3141.975
"GM","4 wk ahead inc case","quantile",0.5,"2021-07-10","2021-06-14",3426.5
"GM","4 wk ahead inc case","quantile",0.55,"2021-07-10","2021-06-14",3736.95
"GM","4 wk ahead inc case","quantile",0.6,"2021-07-10","2021-06-14",4213.1
"GM","4 wk ahead inc case","quantile",0.65,"2021-07-10","2021-06-14",4676.175
"GM","4 wk ahead inc case","quantile",0.7,"2021-07-10","2021-06-14",5144.45
"GM","4 wk ahead inc case","quantile",0.75,"2021-07-10","2021-06-14",5619.5
"GM","4 wk ahead inc case","quantile",0.8,"2021-07-10","2021-06-14",6346.9
"GM","4 wk ahead inc case","quantile",0.85,"2021-07-10","2021-06-14",7445.275
"GM","4 wk ahead inc case","quantile",0.9,"2021-07-10","2021-06-14",8984.20000000001
"GM","4 wk ahead inc case","quantile",0.95,"2021-07-10","2021-06-14",11444.45
"GM","4 wk ahead inc case","quantile",0.975,"2021-07-10","2021-06-14",13704.925
"GM","4 wk ahead inc case","quantile",0.99,"2021-07-10","2021-06-14",19333.605
