"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","4 wk ahead inc case","quantile",0.15,"2021-09-18","2021-08-23",1259
"PL","4 wk ahead inc case","quantile",0.2,"2021-09-18","2021-08-23",1317
"PL","4 wk ahead inc case","quantile",0.25,"2021-09-18","2021-08-23",1382
"PL","4 wk ahead inc case","quantile",0.3,"2021-09-18","2021-08-23",1426
"PL","4 wk ahead inc case","quantile",0.35,"2021-09-18","2021-08-23",1474
"PL","4 wk ahead inc case","quantile",0.4,"2021-09-18","2021-08-23",1528
"PL","4 wk ahead inc case","quantile",0.45,"2021-09-18","2021-08-23",1581
"PL","4 wk ahead inc case","quantile",0.5,"2021-09-18","2021-08-23",1636
"PL","4 wk ahead inc case","quantile",0.55,"2021-09-18","2021-08-23",1685
"PL","4 wk ahead inc case","quantile",0.6,"2021-09-18","2021-08-23",1738
"PL","4 wk ahead inc case","quantile",0.65,"2021-09-18","2021-08-23",1795
"PL","4 wk ahead inc case","quantile",0.7,"2021-09-18","2021-08-23",1853
"PL","4 wk ahead inc case","quantile",0.75,"2021-09-18","2021-08-23",1921
"PL","4 wk ahead inc case","quantile",0.8,"2021-09-18","2021-08-23",2022
"PL","4 wk ahead inc case","quantile",0.85,"2021-09-18","2021-08-23",2100
"PL","4 wk ahead inc case","quantile",0.9,"2021-09-18","2021-08-23",2188
"PL","4 wk ahead inc case","quantile",0.95,"2021-09-18","2021-08-23",2411
"PL","4 wk ahead inc case","quantile",0.975,"2021-09-18","2021-08-23",2717
"PL","4 wk ahead inc case","quantile",0.99,"2021-09-18","2021-08-23",2922
