"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-06-12","2021-06-07",16180.75
"GM","1 wk ahead inc case","quantile",0.01,"2021-06-12","2021-06-07",7887.97
"GM","1 wk ahead inc case","quantile",0.025,"2021-06-12","2021-06-07",8845.975
"GM","1 wk ahead inc case","quantile",0.05,"2021-06-12","2021-06-07",9747.125
"GM","1 wk ahead inc case","quantile",0.1,"2021-06-12","2021-06-07",10925.45
"GM","1 wk ahead inc case","quantile",0.15,"2021-06-12","2021-06-07",11912.175
"GM","1 wk ahead inc case","quantile",0.2,"2021-06-12","2021-06-07",12631.4
"GM","1 wk ahead inc case","quantile",0.25,"2021-06-12","2021-06-07",13355.375
"GM","1 wk ahead inc case","quantile",0.3,"2021-06-12","2021-06-07",13910.7
"GM","1 wk ahead inc case","quantile",0.35,"2021-06-12","2021-06-07",14475.25
"GM","1 wk ahead inc case","quantile",0.4,"2021-06-12","2021-06-07",15065
"GM","1 wk ahead inc case","quantile",0.45,"2021-06-12","2021-06-07",15655.975
"GM","1 wk ahead inc case","quantile",0.5,"2021-06-12","2021-06-07",16180.75
"GM","1 wk ahead inc case","quantile",0.55,"2021-06-12","2021-06-07",16897.525
"GM","1 wk ahead inc case","quantile",0.6,"2021-06-12","2021-06-07",17520.5
"GM","1 wk ahead inc case","quantile",0.65,"2021-06-12","2021-06-07",18253.675
"GM","1 wk ahead inc case","quantile",0.7,"2021-06-12","2021-06-07",19156.35
"GM","1 wk ahead inc case","quantile",0.75,"2021-06-12","2021-06-07",20020.5
"GM","1 wk ahead inc case","quantile",0.8,"2021-06-12","2021-06-07",21199.9
"GM","1 wk ahead inc case","quantile",0.85,"2021-06-12","2021-06-07",22455.975
"GM","1 wk ahead inc case","quantile",0.9,"2021-06-12","2021-06-07",24499.7
"GM","1 wk ahead inc case","quantile",0.95,"2021-06-12","2021-06-07",27643.975
"GM","1 wk ahead inc case","quantile",0.975,"2021-06-12","2021-06-07",30050.2875
"GM","1 wk ahead inc case","quantile",0.99,"2021-06-12","2021-06-07",33018.3
"GM","2 wk ahead inc case","point",NA,"2021-06-19","2021-06-07",11203
"GM","2 wk ahead inc case","quantile",0.01,"2021-06-19","2021-06-07",4662.43
"GM","2 wk ahead inc case","quantile",0.025,"2021-06-19","2021-06-07",5574.85
"GM","2 wk ahead inc case","quantile",0.05,"2021-06-19","2021-06-07",6172.125
"GM","2 wk ahead inc case","quantile",0.1,"2021-06-19","2021-06-07",7078.45
"GM","2 wk ahead inc case","quantile",0.15,"2021-06-19","2021-06-07",7803.125
"GM","2 wk ahead inc case","quantile",0.2,"2021-06-19","2021-06-07",8353.6
"GM","2 wk ahead inc case","quantile",0.25,"2021-06-19","2021-06-07",8851.125
"GM","2 wk ahead inc case","quantile",0.3,"2021-06-19","2021-06-07",9298.6
"GM","2 wk ahead inc case","quantile",0.35,"2021-06-19","2021-06-07",9771.9
"GM","2 wk ahead inc case","quantile",0.4,"2021-06-19","2021-06-07",10205.8
"GM","2 wk ahead inc case","quantile",0.45,"2021-06-19","2021-06-07",10642.275
"GM","2 wk ahead inc case","quantile",0.5,"2021-06-19","2021-06-07",11203
"GM","2 wk ahead inc case","quantile",0.55,"2021-06-19","2021-06-07",11687.75
"GM","2 wk ahead inc case","quantile",0.6,"2021-06-19","2021-06-07",12196.9
"GM","2 wk ahead inc case","quantile",0.65,"2021-06-19","2021-06-07",12871.45
"GM","2 wk ahead inc case","quantile",0.7,"2021-06-19","2021-06-07",13502.75
"GM","2 wk ahead inc case","quantile",0.75,"2021-06-19","2021-06-07",14355
"GM","2 wk ahead inc case","quantile",0.8,"2021-06-19","2021-06-07",15358.5
"GM","2 wk ahead inc case","quantile",0.85,"2021-06-19","2021-06-07",16645.425
"GM","2 wk ahead inc case","quantile",0.9,"2021-06-19","2021-06-07",18264.05
"GM","2 wk ahead inc case","quantile",0.95,"2021-06-19","2021-06-07",20945.625
"GM","2 wk ahead inc case","quantile",0.975,"2021-06-19","2021-06-07",22985.3875
"GM","2 wk ahead inc case","quantile",0.99,"2021-06-19","2021-06-07",25556.4
"GM","3 wk ahead inc case","point",NA,"2021-06-26","2021-06-07",8606.5
"GM","3 wk ahead inc case","quantile",0.01,"2021-06-26","2021-06-07",2931.665
"GM","3 wk ahead inc case","quantile",0.025,"2021-06-26","2021-06-07",3322.0625
"GM","3 wk ahead inc case","quantile",0.05,"2021-06-26","2021-06-07",3837.425
"GM","3 wk ahead inc case","quantile",0.1,"2021-06-26","2021-06-07",4592.05
"GM","3 wk ahead inc case","quantile",0.15,"2021-06-26","2021-06-07",5176.35
"GM","3 wk ahead inc case","quantile",0.2,"2021-06-26","2021-06-07",5752.1
"GM","3 wk ahead inc case","quantile",0.25,"2021-06-26","2021-06-07",6176.5
"GM","3 wk ahead inc case","quantile",0.3,"2021-06-26","2021-06-07",6612.75
"GM","3 wk ahead inc case","quantile",0.35,"2021-06-26","2021-06-07",7158.375
"GM","3 wk ahead inc case","quantile",0.4,"2021-06-26","2021-06-07",7532.8
"GM","3 wk ahead inc case","quantile",0.45,"2021-06-26","2021-06-07",8020.15
"GM","3 wk ahead inc case","quantile",0.5,"2021-06-26","2021-06-07",8606.5
"GM","3 wk ahead inc case","quantile",0.55,"2021-06-26","2021-06-07",9115.825
"GM","3 wk ahead inc case","quantile",0.6,"2021-06-26","2021-06-07",9637.5
"GM","3 wk ahead inc case","quantile",0.65,"2021-06-26","2021-06-07",10294.15
"GM","3 wk ahead inc case","quantile",0.7,"2021-06-26","2021-06-07",10984.8
"GM","3 wk ahead inc case","quantile",0.75,"2021-06-26","2021-06-07",11824.875
"GM","3 wk ahead inc case","quantile",0.8,"2021-06-26","2021-06-07",12759
"GM","3 wk ahead inc case","quantile",0.85,"2021-06-26","2021-06-07",14020.8
"GM","3 wk ahead inc case","quantile",0.9,"2021-06-26","2021-06-07",15519.95
"GM","3 wk ahead inc case","quantile",0.95,"2021-06-26","2021-06-07",18501.325
"GM","3 wk ahead inc case","quantile",0.975,"2021-06-26","2021-06-07",21181.25
"GM","3 wk ahead inc case","quantile",0.99,"2021-06-26","2021-06-07",24662.305
"GM","4 wk ahead inc case","point",NA,"2021-07-03","2021-06-07",7211
"GM","4 wk ahead inc case","quantile",0.01,"2021-07-03","2021-06-07",1698.535
"GM","4 wk ahead inc case","quantile",0.025,"2021-07-03","2021-06-07",2052.2
"GM","4 wk ahead inc case","quantile",0.05,"2021-07-03","2021-06-07",2610.425
"GM","4 wk ahead inc case","quantile",0.1,"2021-07-03","2021-06-07",3330.85
"GM","4 wk ahead inc case","quantile",0.15,"2021-07-03","2021-06-07",3802.275
"GM","4 wk ahead inc case","quantile",0.2,"2021-07-03","2021-06-07",4335.9
"GM","4 wk ahead inc case","quantile",0.25,"2021-07-03","2021-06-07",4804.625
"GM","4 wk ahead inc case","quantile",0.3,"2021-07-03","2021-06-07",5232.65
"GM","4 wk ahead inc case","quantile",0.35,"2021-07-03","2021-06-07",5660.5
"GM","4 wk ahead inc case","quantile",0.4,"2021-07-03","2021-06-07",6182.4
"GM","4 wk ahead inc case","quantile",0.45,"2021-07-03","2021-06-07",6671.725
"GM","4 wk ahead inc case","quantile",0.5,"2021-07-03","2021-06-07",7211
"GM","4 wk ahead inc case","quantile",0.55,"2021-07-03","2021-06-07",7855.225
"GM","4 wk ahead inc case","quantile",0.6,"2021-07-03","2021-06-07",8428.3
"GM","4 wk ahead inc case","quantile",0.65,"2021-07-03","2021-06-07",9262.9
"GM","4 wk ahead inc case","quantile",0.7,"2021-07-03","2021-06-07",9999.35
"GM","4 wk ahead inc case","quantile",0.75,"2021-07-03","2021-06-07",10846.5
"GM","4 wk ahead inc case","quantile",0.8,"2021-07-03","2021-06-07",12211.6
"GM","4 wk ahead inc case","quantile",0.85,"2021-07-03","2021-06-07",13678.25
"GM","4 wk ahead inc case","quantile",0.9,"2021-07-03","2021-06-07",15734.25
"GM","4 wk ahead inc case","quantile",0.95,"2021-07-03","2021-06-07",19599.125
"GM","4 wk ahead inc case","quantile",0.975,"2021-07-03","2021-06-07",23121.625
"GM","4 wk ahead inc case","quantile",0.99,"2021-07-03","2021-06-07",28907.535
