"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc case","point",NA,"2021-07-31","2021-07-26",860
"PL","1 wk ahead inc case","quantile",0.01,"2021-07-31","2021-07-26",466
"PL","1 wk ahead inc case","quantile",0.025,"2021-07-31","2021-07-26",520
"PL","1 wk ahead inc case","quantile",0.05,"2021-07-31","2021-07-26",557
"PL","1 wk ahead inc case","quantile",0.1,"2021-07-31","2021-07-26",614
"PL","1 wk ahead inc case","quantile",0.15,"2021-07-31","2021-07-26",658
"PL","1 wk ahead inc case","quantile",0.2,"2021-07-31","2021-07-26",694
"PL","1 wk ahead inc case","quantile",0.25,"2021-07-31","2021-07-26",722
"PL","1 wk ahead inc case","quantile",0.3,"2021-07-31","2021-07-26",747
"PL","1 wk ahead inc case","quantile",0.35,"2021-07-31","2021-07-26",777
"PL","1 wk ahead inc case","quantile",0.4,"2021-07-31","2021-07-26",809
"PL","1 wk ahead inc case","quantile",0.45,"2021-07-31","2021-07-26",836
"PL","1 wk ahead inc case","quantile",0.5,"2021-07-31","2021-07-26",860
"PL","1 wk ahead inc case","quantile",0.55,"2021-07-31","2021-07-26",894
"PL","1 wk ahead inc case","quantile",0.6,"2021-07-31","2021-07-26",933
"PL","1 wk ahead inc case","quantile",0.65,"2021-07-31","2021-07-26",963
"PL","1 wk ahead inc case","quantile",0.7,"2021-07-31","2021-07-26",995
"PL","1 wk ahead inc case","quantile",0.75,"2021-07-31","2021-07-26",1039
"PL","1 wk ahead inc case","quantile",0.8,"2021-07-31","2021-07-26",1086
"PL","1 wk ahead inc case","quantile",0.85,"2021-07-31","2021-07-26",1148
"PL","1 wk ahead inc case","quantile",0.9,"2021-07-31","2021-07-26",1212
"PL","1 wk ahead inc case","quantile",0.95,"2021-07-31","2021-07-26",1354
"PL","1 wk ahead inc case","quantile",0.975,"2021-07-31","2021-07-26",1450
"PL","1 wk ahead inc case","quantile",0.99,"2021-07-31","2021-07-26",1549
"PL","2 wk ahead inc case","point",NA,"2021-08-07","2021-07-26",1060
"PL","2 wk ahead inc case","quantile",0.01,"2021-08-07","2021-07-26",366
"PL","2 wk ahead inc case","quantile",0.025,"2021-08-07","2021-07-26",431
"PL","2 wk ahead inc case","quantile",0.05,"2021-08-07","2021-07-26",512
"PL","2 wk ahead inc case","quantile",0.1,"2021-08-07","2021-07-26",602
"PL","2 wk ahead inc case","quantile",0.15,"2021-08-07","2021-07-26",671
"PL","2 wk ahead inc case","quantile",0.2,"2021-08-07","2021-07-26",720
"PL","2 wk ahead inc case","quantile",0.25,"2021-08-07","2021-07-26",769
"PL","2 wk ahead inc case","quantile",0.3,"2021-08-07","2021-07-26",830
"PL","2 wk ahead inc case","quantile",0.35,"2021-08-07","2021-07-26",892
"PL","2 wk ahead inc case","quantile",0.4,"2021-08-07","2021-07-26",942
"PL","2 wk ahead inc case","quantile",0.45,"2021-08-07","2021-07-26",995
"PL","2 wk ahead inc case","quantile",0.5,"2021-08-07","2021-07-26",1060
"PL","2 wk ahead inc case","quantile",0.55,"2021-08-07","2021-07-26",1115
"PL","2 wk ahead inc case","quantile",0.6,"2021-08-07","2021-07-26",1162
"PL","2 wk ahead inc case","quantile",0.65,"2021-08-07","2021-07-26",1243
"PL","2 wk ahead inc case","quantile",0.7,"2021-08-07","2021-07-26",1347
"PL","2 wk ahead inc case","quantile",0.75,"2021-08-07","2021-07-26",1423
"PL","2 wk ahead inc case","quantile",0.8,"2021-08-07","2021-07-26",1536
"PL","2 wk ahead inc case","quantile",0.85,"2021-08-07","2021-07-26",1661
"PL","2 wk ahead inc case","quantile",0.9,"2021-08-07","2021-07-26",1847
"PL","2 wk ahead inc case","quantile",0.95,"2021-08-07","2021-07-26",2274
"PL","2 wk ahead inc case","quantile",0.975,"2021-08-07","2021-07-26",2495
"PL","2 wk ahead inc case","quantile",0.99,"2021-08-07","2021-07-26",2996
"PL","3 wk ahead inc case","point",NA,"2021-08-14","2021-07-26",1281
"PL","3 wk ahead inc case","quantile",0.01,"2021-08-14","2021-07-26",229
"PL","3 wk ahead inc case","quantile",0.025,"2021-08-14","2021-07-26",299
"PL","3 wk ahead inc case","quantile",0.05,"2021-08-14","2021-07-26",392
"PL","3 wk ahead inc case","quantile",0.1,"2021-08-14","2021-07-26",533
"PL","3 wk ahead inc case","quantile",0.15,"2021-08-14","2021-07-26",641
"PL","3 wk ahead inc case","quantile",0.2,"2021-08-14","2021-07-26",705
"PL","3 wk ahead inc case","quantile",0.25,"2021-08-14","2021-07-26",792
"PL","3 wk ahead inc case","quantile",0.3,"2021-08-14","2021-07-26",873
"PL","3 wk ahead inc case","quantile",0.35,"2021-08-14","2021-07-26",969
"PL","3 wk ahead inc case","quantile",0.4,"2021-08-14","2021-07-26",1065
"PL","3 wk ahead inc case","quantile",0.45,"2021-08-14","2021-07-26",1170
"PL","3 wk ahead inc case","quantile",0.5,"2021-08-14","2021-07-26",1281
"PL","3 wk ahead inc case","quantile",0.55,"2021-08-14","2021-07-26",1383
"PL","3 wk ahead inc case","quantile",0.6,"2021-08-14","2021-07-26",1488
"PL","3 wk ahead inc case","quantile",0.65,"2021-08-14","2021-07-26",1643
"PL","3 wk ahead inc case","quantile",0.7,"2021-08-14","2021-07-26",1833
