"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-08-14","2021-08-09",23196
"GM","1 wk ahead inc case","quantile",0.01,"2021-08-14","2021-08-09",10782
"GM","1 wk ahead inc case","quantile",0.025,"2021-08-14","2021-08-09",12457
"GM","1 wk ahead inc case","quantile",0.05,"2021-08-14","2021-08-09",13708
"GM","1 wk ahead inc case","quantile",0.1,"2021-08-14","2021-08-09",15818
"GM","1 wk ahead inc case","quantile",0.15,"2021-08-14","2021-08-09",17242
"GM","1 wk ahead inc case","quantile",0.2,"2021-08-14","2021-08-09",18214
"GM","1 wk ahead inc case","quantile",0.25,"2021-08-14","2021-08-09",19098
"GM","1 wk ahead inc case","quantile",0.3,"2021-08-14","2021-08-09",19807
"GM","1 wk ahead inc case","quantile",0.35,"2021-08-14","2021-08-09",20634
"GM","1 wk ahead inc case","quantile",0.4,"2021-08-14","2021-08-09",21455
"GM","1 wk ahead inc case","quantile",0.45,"2021-08-14","2021-08-09",22325
"GM","1 wk ahead inc case","quantile",0.5,"2021-08-14","2021-08-09",23196
"GM","1 wk ahead inc case","quantile",0.55,"2021-08-14","2021-08-09",23925
"GM","1 wk ahead inc case","quantile",0.6,"2021-08-14","2021-08-09",24812
"GM","1 wk ahead inc case","quantile",0.65,"2021-08-14","2021-08-09",25785
"GM","1 wk ahead inc case","quantile",0.7,"2021-08-14","2021-08-09",27349
"GM","1 wk ahead inc case","quantile",0.75,"2021-08-14","2021-08-09",28362
"GM","1 wk ahead inc case","quantile",0.8,"2021-08-14","2021-08-09",29866
"GM","1 wk ahead inc case","quantile",0.85,"2021-08-14","2021-08-09",31698
"GM","1 wk ahead inc case","quantile",0.9,"2021-08-14","2021-08-09",34582
"GM","1 wk ahead inc case","quantile",0.95,"2021-08-14","2021-08-09",38615
"GM","1 wk ahead inc case","quantile",0.975,"2021-08-14","2021-08-09",43486
"GM","1 wk ahead inc case","quantile",0.99,"2021-08-14","2021-08-09",48128
"GM","2 wk ahead inc case","point",NA,"2021-08-21","2021-08-09",25196
"GM","2 wk ahead inc case","quantile",0.01,"2021-08-21","2021-08-09",9039
"GM","2 wk ahead inc case","quantile",0.025,"2021-08-21","2021-08-09",11127
"GM","2 wk ahead inc case","quantile",0.05,"2021-08-21","2021-08-09",12307
"GM","2 wk ahead inc case","quantile",0.1,"2021-08-21","2021-08-09",14348
"GM","2 wk ahead inc case","quantile",0.15,"2021-08-21","2021-08-09",16197
"GM","2 wk ahead inc case","quantile",0.2,"2021-08-21","2021-08-09",17857
"GM","2 wk ahead inc case","quantile",0.25,"2021-08-21","2021-08-09",18982
"GM","2 wk ahead inc case","quantile",0.3,"2021-08-21","2021-08-09",20293
"GM","2 wk ahead inc case","quantile",0.35,"2021-08-21","2021-08-09",21343
"GM","2 wk ahead inc case","quantile",0.4,"2021-08-21","2021-08-09",22594
"GM","2 wk ahead inc case","quantile",0.45,"2021-08-21","2021-08-09",23985
"GM","2 wk ahead inc case","quantile",0.5,"2021-08-21","2021-08-09",25196
"GM","2 wk ahead inc case","quantile",0.55,"2021-08-21","2021-08-09",26546
"GM","2 wk ahead inc case","quantile",0.6,"2021-08-21","2021-08-09",27999
"GM","2 wk ahead inc case","quantile",0.65,"2021-08-21","2021-08-09",29571
"GM","2 wk ahead inc case","quantile",0.7,"2021-08-21","2021-08-09",31392
"GM","2 wk ahead inc case","quantile",0.75,"2021-08-21","2021-08-09",33669
"GM","2 wk ahead inc case","quantile",0.8,"2021-08-21","2021-08-09",36190
"GM","2 wk ahead inc case","quantile",0.85,"2021-08-21","2021-08-09",39490
"GM","2 wk ahead inc case","quantile",0.9,"2021-08-21","2021-08-09",43804
"GM","2 wk ahead inc case","quantile",0.95,"2021-08-21","2021-08-09",49619
"GM","2 wk ahead inc case","quantile",0.975,"2021-08-21","2021-08-09",55998
"GM","2 wk ahead inc case","quantile",0.99,"2021-08-21","2021-08-09",66411
"GM","3 wk ahead inc case","point",NA,"2021-08-28","2021-08-09",25998
"GM","3 wk ahead inc case","quantile",0.01,"2021-08-28","2021-08-09",6304
"GM","3 wk ahead inc case","quantile",0.025,"2021-08-28","2021-08-09",7545
"GM","3 wk ahead inc case","quantile",0.05,"2021-08-28","2021-08-09",9873
"GM","3 wk ahead inc case","quantile",0.1,"2021-08-28","2021-08-09",12275
"GM","3 wk ahead inc case","quantile",0.15,"2021-08-28","2021-08-09",14386
"GM","3 wk ahead inc case","quantile",0.2,"2021-08-28","2021-08-09",16285
"GM","3 wk ahead inc case","quantile",0.25,"2021-08-28","2021-08-09",17662
"GM","3 wk ahead inc case","quantile",0.3,"2021-08-28","2021-08-09",18975
"GM","3 wk ahead inc case","quantile",0.35,"2021-08-28","2021-08-09",20550
"GM","3 wk ahead inc case","quantile",0.4,"2021-08-28","2021-08-09",22322
"GM","3 wk ahead inc case","quantile",0.45,"2021-08-28","2021-08-09",24362
"GM","3 wk ahead inc case","quantile",0.5,"2021-08-28","2021-08-09",25998
"GM","3 wk ahead inc case","quantile",0.55,"2021-08-28","2021-08-09",27910
"GM","3 wk ahead inc case","quantile",0.6,"2021-08-28","2021-08-09",30152
"GM","3 wk ahead inc case","quantile",0.65,"2021-08-28","2021-08-09",32763
"GM","3 wk ahead inc case","quantile",0.7,"2021-08-28","2021-08-09",35539
"GM","3 wk ahead inc case","quantile",0.75,"2021-08-28","2021-08-09",38939
"GM","3 wk ahead inc case","quantile",0.8,"2021-08-28","2021-08-09",42623
"GM","3 wk ahead inc case","quantile",0.85,"2021-08-28","2021-08-09",47364
"GM","3 wk ahead inc case","quantile",0.9,"2021-08-28","2021-08-09",55331
"GM","3 wk ahead inc case","quantile",0.95,"2021-08-28","2021-08-09",66424
"GM","3 wk ahead inc case","quantile",0.975,"2021-08-28","2021-08-09",76950
"GM","3 wk ahead inc case","quantile",0.99,"2021-08-28","2021-08-09",92188
"GM","4 wk ahead inc case","point",NA,"2021-09-04","2021-08-09",26088
"GM","4 wk ahead inc case","quantile",0.01,"2021-09-04","2021-08-09",3827
"GM","4 wk ahead inc case","quantile",0.025,"2021-09-04","2021-08-09",4767
"GM","4 wk ahead inc case","quantile",0.05,"2021-09-04","2021-08-09",6466
"GM","4 wk ahead inc case","quantile",0.1,"2021-09-04","2021-08-09",9160
"GM","4 wk ahead inc case","quantile",0.15,"2021-09-04","2021-08-09",10814
"GM","4 wk ahead inc case","quantile",0.2,"2021-09-04","2021-08-09",12770
"GM","4 wk ahead inc case","quantile",0.25,"2021-09-04","2021-08-09",15014
"GM","4 wk ahead inc case","quantile",0.3,"2021-09-04","2021-08-09",16975
"GM","4 wk ahead inc case","quantile",0.35,"2021-09-04","2021-08-09",18678
"GM","4 wk ahead inc case","quantile",0.4,"2021-09-04","2021-08-09",21043
"GM","4 wk ahead inc case","quantile",0.45,"2021-09-04","2021-08-09",23191
"GM","4 wk ahead inc case","quantile",0.5,"2021-09-04","2021-08-09",26088
"GM","4 wk ahead inc case","quantile",0.55,"2021-09-04","2021-08-09",28756
"GM","4 wk ahead inc case","quantile",0.6,"2021-09-04","2021-08-09",31554
"GM","4 wk ahead inc case","quantile",0.65,"2021-09-04","2021-08-09",34466
"GM","4 wk ahead inc case","quantile",0.7,"2021-09-04","2021-08-09",38420
"GM","4 wk ahead inc case","quantile",0.75,"2021-09-04","2021-08-09",42420
"GM","4 wk ahead inc case","quantile",0.8,"2021-09-04","2021-08-09",48618
"GM","4 wk ahead inc case","quantile",0.85,"2021-09-04","2021-08-09",55792
"GM","4 wk ahead inc case","quantile",0.9,"2021-09-04","2021-08-09",66896
"GM","4 wk ahead inc case","quantile",0.95,"2021-09-04","2021-08-09",86619
"GM","4 wk ahead inc case","quantile",0.975,"2021-09-04","2021-08-09",99602
"GM","4 wk ahead inc case","quantile",0.99,"2021-09-04","2021-08-09",122637
