"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.6,"2021-05-15","2021-05-03",90737.4
"GM","2 wk ahead inc case","quantile",0.65,"2021-05-15","2021-05-03",93521.65
"GM","2 wk ahead inc case","quantile",0.7,"2021-05-15","2021-05-03",97430.3
"GM","2 wk ahead inc case","quantile",0.75,"2021-05-15","2021-05-03",100150.25
"GM","2 wk ahead inc case","quantile",0.8,"2021-05-15","2021-05-03",104072.6
"GM","2 wk ahead inc case","quantile",0.85,"2021-05-15","2021-05-03",109226.4
"GM","2 wk ahead inc case","quantile",0.9,"2021-05-15","2021-05-03",116516.1
"GM","2 wk ahead inc case","quantile",0.95,"2021-05-15","2021-05-03",126021.7
"GM","2 wk ahead inc case","quantile",0.975,"2021-05-15","2021-05-03",134697.25
"GM","2 wk ahead inc case","quantile",0.99,"2021-05-15","2021-05-03",143028.54
"GM","3 wk ahead inc case","point",NA,"2021-05-22","2021-05-03",72370.5
"GM","3 wk ahead inc case","quantile",0.01,"2021-05-22","2021-05-03",35720.21
"GM","3 wk ahead inc case","quantile",0.025,"2021-05-22","2021-05-03",39986.65
"GM","3 wk ahead inc case","quantile",0.05,"2021-05-22","2021-05-03",45219.05
"GM","3 wk ahead inc case","quantile",0.1,"2021-05-22","2021-05-03",50644.4
"GM","3 wk ahead inc case","quantile",0.15,"2021-05-22","2021-05-03",54376.85
"GM","3 wk ahead inc case","quantile",0.2,"2021-05-22","2021-05-03",57295.8
"GM","3 wk ahead inc case","quantile",0.25,"2021-05-22","2021-05-03",59872.75
"GM","3 wk ahead inc case","quantile",0.3,"2021-05-22","2021-05-03",62426
"GM","3 wk ahead inc case","quantile",0.35,"2021-05-22","2021-05-03",64631.15
"GM","3 wk ahead inc case","quantile",0.4,"2021-05-22","2021-05-03",67468.6
"GM","3 wk ahead inc case","quantile",0.45,"2021-05-22","2021-05-03",69947.3
"GM","3 wk ahead inc case","quantile",0.5,"2021-05-22","2021-05-03",72370.5
"GM","3 wk ahead inc case","quantile",0.55,"2021-05-22","2021-05-03",75173.2
"GM","3 wk ahead inc case","quantile",0.6,"2021-05-22","2021-05-03",77628
"GM","3 wk ahead inc case","quantile",0.65,"2021-05-22","2021-05-03",80661.45
"GM","3 wk ahead inc case","quantile",0.7,"2021-05-22","2021-05-03",83414
"GM","3 wk ahead inc case","quantile",0.75,"2021-05-22","2021-05-03",86653.75
"GM","3 wk ahead inc case","quantile",0.8,"2021-05-22","2021-05-03",90605.2
"GM","3 wk ahead inc case","quantile",0.85,"2021-05-22","2021-05-03",95686.4
"GM","3 wk ahead inc case","quantile",0.9,"2021-05-22","2021-05-03",102453.6
"GM","3 wk ahead inc case","quantile",0.95,"2021-05-22","2021-05-03",111864.25
"GM","3 wk ahead inc case","quantile",0.975,"2021-05-22","2021-05-03",121567.85
"GM","3 wk ahead inc case","quantile",0.99,"2021-05-22","2021-05-03",133259.81
"GM","4 wk ahead inc case","point",NA,"2021-05-29","2021-05-03",61734
"GM","4 wk ahead inc case","quantile",0.01,"2021-05-29","2021-05-03",26714.28
"GM","4 wk ahead inc case","quantile",0.025,"2021-05-29","2021-05-03",31563.875
"GM","4 wk ahead inc case","quantile",0.05,"2021-05-29","2021-05-03",34435.8
"GM","4 wk ahead inc case","quantile",0.1,"2021-05-29","2021-05-03",38822.6
"GM","4 wk ahead inc case","quantile",0.15,"2021-05-29","2021-05-03",42379.6
"GM","4 wk ahead inc case","quantile",0.2,"2021-05-29","2021-05-03",45334.8
"GM","4 wk ahead inc case","quantile",0.25,"2021-05-29","2021-05-03",48475
"GM","4 wk ahead inc case","quantile",0.3,"2021-05-29","2021-05-03",51370.8
"GM","4 wk ahead inc case","quantile",0.35,"2021-05-29","2021-05-03",53760.95
"GM","4 wk ahead inc case","quantile",0.4,"2021-05-29","2021-05-03",56510.8
"GM","4 wk ahead inc case","quantile",0.45,"2021-05-29","2021-05-03",59136.2
"GM","4 wk ahead inc case","quantile",0.5,"2021-05-29","2021-05-03",61734
"GM","4 wk ahead inc case","quantile",0.55,"2021-05-29","2021-05-03",64166
"GM","4 wk ahead inc case","quantile",0.6,"2021-05-29","2021-05-03",66579.4
"GM","4 wk ahead inc case","quantile",0.65,"2021-05-29","2021-05-03",69649.45
"GM","4 wk ahead inc case","quantile",0.7,"2021-05-29","2021-05-03",73212.8
"GM","4 wk ahead inc case","quantile",0.75,"2021-05-29","2021-05-03",76883.75
"GM","4 wk ahead inc case","quantile",0.8,"2021-05-29","2021-05-03",81429.4
"GM","4 wk ahead inc case","quantile",0.85,"2021-05-29","2021-05-03",86933
"GM","4 wk ahead inc case","quantile",0.9,"2021-05-29","2021-05-03",93796.3
"GM","4 wk ahead inc case","quantile",0.95,"2021-05-29","2021-05-03",104027.65
"GM","4 wk ahead inc case","quantile",0.975,"2021-05-29","2021-05-03",114273.925
"GM","4 wk ahead inc case","quantile",0.99,"2021-05-29","2021-05-03",130863.12
