"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-09-04","2021-08-30",135122
"GM","1 wk ahead inc case","quantile",0.01,"2021-09-04","2021-08-30",95475
"GM","1 wk ahead inc case","quantile",0.025,"2021-09-04","2021-08-30",102390
"GM","1 wk ahead inc case","quantile",0.05,"2021-09-04","2021-08-30",107576
"GM","1 wk ahead inc case","quantile",0.1,"2021-09-04","2021-08-30",113490
"GM","1 wk ahead inc case","quantile",0.15,"2021-09-04","2021-08-30",117247
"GM","1 wk ahead inc case","quantile",0.2,"2021-09-04","2021-08-30",120063
"GM","1 wk ahead inc case","quantile",0.25,"2021-09-04","2021-08-30",122761
"GM","1 wk ahead inc case","quantile",0.3,"2021-09-04","2021-08-30",125572
"GM","1 wk ahead inc case","quantile",0.35,"2021-09-04","2021-08-30",127741
"GM","1 wk ahead inc case","quantile",0.4,"2021-09-04","2021-08-30",129663
"GM","1 wk ahead inc case","quantile",0.45,"2021-09-04","2021-08-30",132083
"GM","1 wk ahead inc case","quantile",0.5,"2021-09-04","2021-08-30",135122
"GM","1 wk ahead inc case","quantile",0.55,"2021-09-04","2021-08-30",137218
"GM","1 wk ahead inc case","quantile",0.6,"2021-09-04","2021-08-30",139662
"GM","1 wk ahead inc case","quantile",0.65,"2021-09-04","2021-08-30",142400
"GM","1 wk ahead inc case","quantile",0.7,"2021-09-04","2021-08-30",145599
"GM","1 wk ahead inc case","quantile",0.75,"2021-09-04","2021-08-30",148322
"GM","1 wk ahead inc case","quantile",0.8,"2021-09-04","2021-08-30",151717
"GM","1 wk ahead inc case","quantile",0.85,"2021-09-04","2021-08-30",156982
"GM","1 wk ahead inc case","quantile",0.9,"2021-09-04","2021-08-30",161937
"GM","1 wk ahead inc case","quantile",0.95,"2021-09-04","2021-08-30",169333
"GM","1 wk ahead inc case","quantile",0.975,"2021-09-04","2021-08-30",178648
"GM","1 wk ahead inc case","quantile",0.99,"2021-09-04","2021-08-30",189779
"GM","2 wk ahead inc case","point",NA,"2021-09-11","2021-08-30",201898
"GM","2 wk ahead inc case","quantile",0.01,"2021-09-11","2021-08-30",134468
"GM","2 wk ahead inc case","quantile",0.025,"2021-09-11","2021-08-30",142202
"GM","2 wk ahead inc case","quantile",0.05,"2021-09-11","2021-08-30",148470
"GM","2 wk ahead inc case","quantile",0.1,"2021-09-11","2021-08-30",159970
"GM","2 wk ahead inc case","quantile",0.15,"2021-09-11","2021-08-30",168331
"GM","2 wk ahead inc case","quantile",0.2,"2021-09-11","2021-08-30",173742
"GM","2 wk ahead inc case","quantile",0.25,"2021-09-11","2021-08-30",178691
"GM","2 wk ahead inc case","quantile",0.3,"2021-09-11","2021-08-30",183588
"GM","2 wk ahead inc case","quantile",0.35,"2021-09-11","2021-08-30",187777
"GM","2 wk ahead inc case","quantile",0.4,"2021-09-11","2021-08-30",192242
"GM","2 wk ahead inc case","quantile",0.45,"2021-09-11","2021-08-30",196829
"GM","2 wk ahead inc case","quantile",0.5,"2021-09-11","2021-08-30",201898
"GM","2 wk ahead inc case","quantile",0.55,"2021-09-11","2021-08-30",207729
"GM","2 wk ahead inc case","quantile",0.6,"2021-09-11","2021-08-30",212597
"GM","2 wk ahead inc case","quantile",0.65,"2021-09-11","2021-08-30",218102
"GM","2 wk ahead inc case","quantile",0.7,"2021-09-11","2021-08-30",223795
"GM","2 wk ahead inc case","quantile",0.75,"2021-09-11","2021-08-30",229262
"GM","2 wk ahead inc case","quantile",0.8,"2021-09-11","2021-08-30",236564
"GM","2 wk ahead inc case","quantile",0.85,"2021-09-11","2021-08-30",245873
"GM","2 wk ahead inc case","quantile",0.9,"2021-09-11","2021-08-30",255235
"GM","2 wk ahead inc case","quantile",0.95,"2021-09-11","2021-08-30",269496
"GM","2 wk ahead inc case","quantile",0.975,"2021-09-11","2021-08-30",280379
"GM","2 wk ahead inc case","quantile",0.99,"2021-09-11","2021-08-30",297011
"GM","3 wk ahead inc case","point",NA,"2021-09-18","2021-08-30",270184
"GM","3 wk ahead inc case","quantile",0.01,"2021-09-18","2021-08-30",144787
"GM","3 wk ahead inc case","quantile",0.025,"2021-09-18","2021-08-30",160733
"GM","3 wk ahead inc case","quantile",0.05,"2021-09-18","2021-08-30",177687
"GM","3 wk ahead inc case","quantile",0.1,"2021-09-18","2021-08-30",195988
"GM","3 wk ahead inc case","quantile",0.15,"2021-09-18","2021-08-30",207353
"GM","3 wk ahead inc case","quantile",0.2,"2021-09-18","2021-08-30",217870
"GM","3 wk ahead inc case","quantile",0.25,"2021-09-18","2021-08-30",228048
"GM","3 wk ahead inc case","quantile",0.3,"2021-09-18","2021-08-30",235700
"GM","3 wk ahead inc case","quantile",0.35,"2021-09-18","2021-08-30",245727
"GM","3 wk ahead inc case","quantile",0.4,"2021-09-18","2021-08-30",253759
"GM","3 wk ahead inc case","quantile",0.45,"2021-09-18","2021-08-30",262168
"GM","3 wk ahead inc case","quantile",0.5,"2021-09-18","2021-08-30",270184
"GM","3 wk ahead inc case","quantile",0.55,"2021-09-18","2021-08-30",279402
"GM","3 wk ahead inc case","quantile",0.6,"2021-09-18","2021-08-30",289941
"GM","3 wk ahead inc case","quantile",0.65,"2021-09-18","2021-08-30",299527
"GM","3 wk ahead inc case","quantile",0.7,"2021-09-18","2021-08-30",311074
"GM","3 wk ahead inc case","quantile",0.75,"2021-09-18","2021-08-30",325908
"GM","3 wk ahead inc case","quantile",0.8,"2021-09-18","2021-08-30",340808
"GM","3 wk ahead inc case","quantile",0.85,"2021-09-18","2021-08-30",356140
"GM","3 wk ahead inc case","quantile",0.9,"2021-09-18","2021-08-30",376700
"GM","3 wk ahead inc case","quantile",0.95,"2021-09-18","2021-08-30",411029
"GM","3 wk ahead inc case","quantile",0.975,"2021-09-18","2021-08-30",442100
"GM","3 wk ahead inc case","quantile",0.99,"2021-09-18","2021-08-30",479278
"GM","4 wk ahead inc case","point",NA,"2021-09-25","2021-08-30",318304
"GM","4 wk ahead inc case","quantile",0.01,"2021-09-25","2021-08-30",134442
"GM","4 wk ahead inc case","quantile",0.025,"2021-09-25","2021-08-30",151350
"GM","4 wk ahead inc case","quantile",0.05,"2021-09-25","2021-08-30",175369
"GM","4 wk ahead inc case","quantile",0.1,"2021-09-25","2021-08-30",202698
"GM","4 wk ahead inc case","quantile",0.15,"2021-09-25","2021-08-30",222294
"GM","4 wk ahead inc case","quantile",0.2,"2021-09-25","2021-08-30",238773
"GM","4 wk ahead inc case","quantile",0.25,"2021-09-25","2021-08-30",253128
"GM","4 wk ahead inc case","quantile",0.3,"2021-09-25","2021-08-30",264559
"GM","4 wk ahead inc case","quantile",0.35,"2021-09-25","2021-08-30",277236
"GM","4 wk ahead inc case","quantile",0.4,"2021-09-25","2021-08-30",290057
"GM","4 wk ahead inc case","quantile",0.45,"2021-09-25","2021-08-30",305724
"GM","4 wk ahead inc case","quantile",0.5,"2021-09-25","2021-08-30",318304
"GM","4 wk ahead inc case","quantile",0.55,"2021-09-25","2021-08-30",334869
"GM","4 wk ahead inc case","quantile",0.6,"2021-09-25","2021-08-30",350368
"GM","4 wk ahead inc case","quantile",0.65,"2021-09-25","2021-08-30",368527
"GM","4 wk ahead inc case","quantile",0.7,"2021-09-25","2021-08-30",387946
"GM","4 wk ahead inc case","quantile",0.75,"2021-09-25","2021-08-30",406335
"GM","4 wk ahead inc case","quantile",0.8,"2021-09-25","2021-08-30",426308
"GM","4 wk ahead inc case","quantile",0.85,"2021-09-25","2021-08-30",451871
"GM","4 wk ahead inc case","quantile",0.9,"2021-09-25","2021-08-30",487856
"GM","4 wk ahead inc case","quantile",0.95,"2021-09-25","2021-08-30",544577
"GM","4 wk ahead inc case","quantile",0.975,"2021-09-25","2021-08-30",607911
"GM","4 wk ahead inc case","quantile",0.99,"2021-09-25","2021-08-30",686154
