"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc case","point",NA,"2021-08-14","2021-08-09",1212
"PL","1 wk ahead inc case","quantile",0.01,"2021-08-14","2021-08-09",963
"PL","1 wk ahead inc case","quantile",0.025,"2021-08-14","2021-08-09",995
"PL","1 wk ahead inc case","quantile",0.05,"2021-08-14","2021-08-09",1022
"PL","1 wk ahead inc case","quantile",0.1,"2021-08-14","2021-08-09",1060
"PL","1 wk ahead inc case","quantile",0.15,"2021-08-14","2021-08-09",1092
"PL","1 wk ahead inc case","quantile",0.2,"2021-08-14","2021-08-09",1112
"PL","1 wk ahead inc case","quantile",0.25,"2021-08-14","2021-08-09",1132
"PL","1 wk ahead inc case","quantile",0.3,"2021-08-14","2021-08-09",1153
"PL","1 wk ahead inc case","quantile",0.35,"2021-08-14","2021-08-09",1167
"PL","1 wk ahead inc case","quantile",0.4,"2021-08-14","2021-08-09",1181
"PL","1 wk ahead inc case","quantile",0.45,"2021-08-14","2021-08-09",1197
"PL","1 wk ahead inc case","quantile",0.5,"2021-08-14","2021-08-09",1212
"PL","1 wk ahead inc case","quantile",0.55,"2021-08-14","2021-08-09",1229
"PL","1 wk ahead inc case","quantile",0.6,"2021-08-14","2021-08-09",1242
"PL","1 wk ahead inc case","quantile",0.65,"2021-08-14","2021-08-09",1256
"PL","1 wk ahead inc case","quantile",0.7,"2021-08-14","2021-08-09",1277
"PL","1 wk ahead inc case","quantile",0.75,"2021-08-14","2021-08-09",1300
"PL","1 wk ahead inc case","quantile",0.8,"2021-08-14","2021-08-09",1316
"PL","1 wk ahead inc case","quantile",0.85,"2021-08-14","2021-08-09",1341
"PL","1 wk ahead inc case","quantile",0.9,"2021-08-14","2021-08-09",1366
"PL","1 wk ahead inc case","quantile",0.95,"2021-08-14","2021-08-09",1425
"PL","1 wk ahead inc case","quantile",0.975,"2021-08-14","2021-08-09",1476
"PL","1 wk ahead inc case","quantile",0.99,"2021-08-14","2021-08-09",1513
"PL","2 wk ahead inc case","point",NA,"2021-08-21","2021-08-09",1372
"PL","2 wk ahead inc case","quantile",0.01,"2021-08-21","2021-08-09",1012
"PL","2 wk ahead inc case","quantile",0.025,"2021-08-21","2021-08-09",1060
"PL","2 wk ahead inc case","quantile",0.05,"2021-08-21","2021-08-09",1100
"PL","2 wk ahead inc case","quantile",0.1,"2021-08-21","2021-08-09",1155
"PL","2 wk ahead inc case","quantile",0.15,"2021-08-21","2021-08-09",1190
"PL","2 wk ahead inc case","quantile",0.2,"2021-08-21","2021-08-09",1219
"PL","2 wk ahead inc case","quantile",0.25,"2021-08-21","2021-08-09",1248
"PL","2 wk ahead inc case","quantile",0.3,"2021-08-21","2021-08-09",1279
"PL","2 wk ahead inc case","quantile",0.35,"2021-08-21","2021-08-09",1305
"PL","2 wk ahead inc case","quantile",0.4,"2021-08-21","2021-08-09",1323
"PL","2 wk ahead inc case","quantile",0.45,"2021-08-21","2021-08-09",1347
"PL","2 wk ahead inc case","quantile",0.5,"2021-08-21","2021-08-09",1372
"PL","2 wk ahead inc case","quantile",0.55,"2021-08-21","2021-08-09",1396
"PL","2 wk ahead inc case","quantile",0.6,"2021-08-21","2021-08-09",1418
"PL","2 wk ahead inc case","quantile",0.65,"2021-08-21","2021-08-09",1443
"PL","2 wk ahead inc case","quantile",0.7,"2021-08-21","2021-08-09",1469
"PL","2 wk ahead inc case","quantile",0.75,"2021-08-21","2021-08-09",1504
"PL","2 wk ahead inc case","quantile",0.8,"2021-08-21","2021-08-09",1536
"PL","2 wk ahead inc case","quantile",0.85,"2021-08-21","2021-08-09",1568
"PL","2 wk ahead inc case","quantile",0.9,"2021-08-21","2021-08-09",1615
"PL","2 wk ahead inc case","quantile",0.95,"2021-08-21","2021-08-09",1691
"PL","2 wk ahead inc case","quantile",0.975,"2021-08-21","2021-08-09",1757
"PL","2 wk ahead inc case","quantile",0.99,"2021-08-21","2021-08-09",1863
"PL","3 wk ahead inc case","point",NA,"2021-08-28","2021-08-09",1542
"PL","3 wk ahead inc case","quantile",0.01,"2021-08-28","2021-08-09",1025
"PL","3 wk ahead inc case","quantile",0.025,"2021-08-28","2021-08-09",1071
"PL","3 wk ahead inc case","quantile",0.05,"2021-08-28","2021-08-09",1130
"PL","3 wk ahead inc case","quantile",0.1,"2021-08-28","2021-08-09",1207
"PL","3 wk ahead inc case","quantile",0.15,"2021-08-28","2021-08-09",1266
"PL","3 wk ahead inc case","quantile",0.2,"2021-08-28","2021-08-09",1323
"PL","3 wk ahead inc case","quantile",0.25,"2021-08-28","2021-08-09",1368
"PL","3 wk ahead inc case","quantile",0.3,"2021-08-28","2021-08-09",1403
"PL","3 wk ahead inc case","quantile",0.35,"2021-08-28","2021-08-09",1441
"PL","3 wk ahead inc case","quantile",0.4,"2021-08-28","2021-08-09",1472
"PL","3 wk ahead inc case","quantile",0.45,"2021-08-28","2021-08-09",1503
"PL","3 wk ahead inc case","quantile",0.5,"2021-08-28","2021-08-09",1542
"PL","3 wk ahead inc case","quantile",0.55,"2021-08-28","2021-08-09",1585
"PL","3 wk ahead inc case","quantile",0.6,"2021-08-28","2021-08-09",1614
"PL","3 wk ahead inc case","quantile",0.65,"2021-08-28","2021-08-09",1643
"PL","3 wk ahead inc case","quantile",0.7,"2021-08-28","2021-08-09",1693
"PL","3 wk ahead inc case","quantile",0.75,"2021-08-28","2021-08-09",1743
"PL","3 wk ahead inc case","quantile",0.8,"2021-08-28","2021-08-09",1797
"PL","3 wk ahead inc case","quantile",0.85,"2021-08-28","2021-08-09",1852
"PL","3 wk ahead inc case","quantile",0.9,"2021-08-28","2021-08-09",1914
"PL","3 wk ahead inc case","quantile",0.95,"2021-08-28","2021-08-09",2040
"PL","3 wk ahead inc case","quantile",0.975,"2021-08-28","2021-08-09",2140
"PL","3 wk ahead inc case","quantile",0.99,"2021-08-28","2021-08-09",2278
"PL","4 wk ahead inc case","point",NA,"2021-09-04","2021-08-09",1730
"PL","4 wk ahead inc case","quantile",0.01,"2021-09-04","2021-08-09",911
"PL","4 wk ahead inc case","quantile",0.025,"2021-09-04","2021-08-09",1037
"PL","4 wk ahead inc case","quantile",0.05,"2021-09-04","2021-08-09",1165
"PL","4 wk ahead inc case","quantile",0.1,"2021-09-04","2021-08-09",1246
