"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-05-15","2021-05-10",73060
"GM","1 wk ahead inc case","quantile",0.01,"2021-05-15","2021-05-10",41055.11
"GM","1 wk ahead inc case","quantile",0.025,"2021-05-15","2021-05-10",44221.875
"GM","1 wk ahead inc case","quantile",0.05,"2021-05-15","2021-05-10",47793.6
"GM","1 wk ahead inc case","quantile",0.1,"2021-05-15","2021-05-10",52587.4
"GM","1 wk ahead inc case","quantile",0.15,"2021-05-15","2021-05-10",55151.2
"GM","1 wk ahead inc case","quantile",0.2,"2021-05-15","2021-05-10",58214
"GM","1 wk ahead inc case","quantile",0.25,"2021-05-15","2021-05-10",60217
"GM","1 wk ahead inc case","quantile",0.3,"2021-05-15","2021-05-10",63186.9
"GM","1 wk ahead inc case","quantile",0.35,"2021-05-15","2021-05-10",65913.3
"GM","1 wk ahead inc case","quantile",0.4,"2021-05-15","2021-05-10",68141.2
"GM","1 wk ahead inc case","quantile",0.45,"2021-05-15","2021-05-10",70788.05
"GM","1 wk ahead inc case","quantile",0.5,"2021-05-15","2021-05-10",73060
"GM","1 wk ahead inc case","quantile",0.55,"2021-05-15","2021-05-10",75347.45
"GM","1 wk ahead inc case","quantile",0.6,"2021-05-15","2021-05-10",77536.8
"GM","1 wk ahead inc case","quantile",0.65,"2021-05-15","2021-05-10",80695.8
"GM","1 wk ahead inc case","quantile",0.7,"2021-05-15","2021-05-10",83312.9
"GM","1 wk ahead inc case","quantile",0.75,"2021-05-15","2021-05-10",86268.5
"GM","1 wk ahead inc case","quantile",0.8,"2021-05-15","2021-05-10",90722.8
"GM","1 wk ahead inc case","quantile",0.85,"2021-05-15","2021-05-10",94552.05
"GM","1 wk ahead inc case","quantile",0.9,"2021-05-15","2021-05-10",101851.9
"GM","1 wk ahead inc case","quantile",0.95,"2021-05-15","2021-05-10",110602.25
"GM","1 wk ahead inc case","quantile",0.975,"2021-05-15","2021-05-10",119539.175
"GM","1 wk ahead inc case","quantile",0.99,"2021-05-15","2021-05-10",132618.06
"GM","2 wk ahead inc case","point",NA,"2021-05-22","2021-05-10",52160
"GM","2 wk ahead inc case","quantile",0.01,"2021-05-22","2021-05-10",24035.67
"GM","2 wk ahead inc case","quantile",0.025,"2021-05-22","2021-05-10",26923.575
"GM","2 wk ahead inc case","quantile",0.05,"2021-05-22","2021-05-10",29999.3
"GM","2 wk ahead inc case","quantile",0.1,"2021-05-22","2021-05-10",33830.7
"GM","2 wk ahead inc case","quantile",0.15,"2021-05-22","2021-05-10",37200.9
"GM","2 wk ahead inc case","quantile",0.2,"2021-05-22","2021-05-10",39340.8
"GM","2 wk ahead inc case","quantile",0.25,"2021-05-22","2021-05-10",41495.25
"GM","2 wk ahead inc case","quantile",0.3,"2021-05-22","2021-05-10",43240.3
"GM","2 wk ahead inc case","quantile",0.35,"2021-05-22","2021-05-10",45491.95
"GM","2 wk ahead inc case","quantile",0.4,"2021-05-22","2021-05-10",47606
"GM","2 wk ahead inc case","quantile",0.45,"2021-05-22","2021-05-10",49810
"GM","2 wk ahead inc case","quantile",0.5,"2021-05-22","2021-05-10",52160
"GM","2 wk ahead inc case","quantile",0.55,"2021-05-22","2021-05-10",54553.05
"GM","2 wk ahead inc case","quantile",0.6,"2021-05-22","2021-05-10",56714.8
"GM","2 wk ahead inc case","quantile",0.65,"2021-05-22","2021-05-10",59499.2
"GM","2 wk ahead inc case","quantile",0.7,"2021-05-22","2021-05-10",62268.2
"GM","2 wk ahead inc case","quantile",0.75,"2021-05-22","2021-05-10",65660
"GM","2 wk ahead inc case","quantile",0.8,"2021-05-22","2021-05-10",70037.4
"GM","2 wk ahead inc case","quantile",0.85,"2021-05-22","2021-05-10",74785.55
"GM","2 wk ahead inc case","quantile",0.9,"2021-05-22","2021-05-10",81966.3
"GM","2 wk ahead inc case","quantile",0.95,"2021-05-22","2021-05-10",89931.2
"GM","2 wk ahead inc case","quantile",0.975,"2021-05-22","2021-05-10",98468.125
"GM","2 wk ahead inc case","quantile",0.99,"2021-05-22","2021-05-10",108000.16
"GM","3 wk ahead inc case","point",NA,"2021-05-29","2021-05-10",37310.5
"GM","3 wk ahead inc case","quantile",0.01,"2021-05-29","2021-05-10",11404.96
"GM","3 wk ahead inc case","quantile",0.025,"2021-05-29","2021-05-10",14556.05
"GM","3 wk ahead inc case","quantile",0.05,"2021-05-29","2021-05-10",17125.7
"GM","3 wk ahead inc case","quantile",0.1,"2021-05-29","2021-05-10",19880
"GM","3 wk ahead inc case","quantile",0.15,"2021-05-29","2021-05-10",22791.8
"GM","3 wk ahead inc case","quantile",0.2,"2021-05-29","2021-05-10",25257.2
"GM","3 wk ahead inc case","quantile",0.25,"2021-05-29","2021-05-10",27410.25
"GM","3 wk ahead inc case","quantile",0.3,"2021-05-29","2021-05-10",29567.8
"GM","3 wk ahead inc case","quantile",0.35,"2021-05-29","2021-05-10",31503.75
"GM","3 wk ahead inc case","quantile",0.4,"2021-05-29","2021-05-10",33786.4
"GM","3 wk ahead inc case","quantile",0.45,"2021-05-29","2021-05-10",35114.65
"GM","3 wk ahead inc case","quantile",0.5,"2021-05-29","2021-05-10",37310.5
"GM","3 wk ahead inc case","quantile",0.55,"2021-05-29","2021-05-10",39935.45
"GM","3 wk ahead inc case","quantile",0.6,"2021-05-29","2021-05-10",42142.6
"GM","3 wk ahead inc case","quantile",0.65,"2021-05-29","2021-05-10",45105.55
"GM","3 wk ahead inc case","quantile",0.7,"2021-05-29","2021-05-10",48436.1
"GM","3 wk ahead inc case","quantile",0.75,"2021-05-29","2021-05-10",51228.5
"GM","3 wk ahead inc case","quantile",0.8,"2021-05-29","2021-05-10",54814.4
"GM","3 wk ahead inc case","quantile",0.85,"2021-05-29","2021-05-10",60704.3
"GM","3 wk ahead inc case","quantile",0.9,"2021-05-29","2021-05-10",68673.7
"GM","3 wk ahead inc case","quantile",0.95,"2021-05-29","2021-05-10",77364.5
"GM","3 wk ahead inc case","quantile",0.975,"2021-05-29","2021-05-10",92497.3
"GM","3 wk ahead inc case","quantile",0.99,"2021-05-29","2021-05-10",106409.62
"GM","4 wk ahead inc case","point",NA,"2021-06-05","2021-05-10",27588
"GM","4 wk ahead inc case","quantile",0.01,"2021-06-05","2021-05-10",5003.31
"GM","4 wk ahead inc case","quantile",0.025,"2021-06-05","2021-05-10",6851.475
"GM","4 wk ahead inc case","quantile",0.05,"2021-06-05","2021-05-10",8905.95
"GM","4 wk ahead inc case","quantile",0.1,"2021-06-05","2021-05-10",11136.3
"GM","4 wk ahead inc case","quantile",0.15,"2021-06-05","2021-05-10",13317.35
"GM","4 wk ahead inc case","quantile",0.2,"2021-06-05","2021-05-10",15429
"GM","4 wk ahead inc case","quantile",0.25,"2021-06-05","2021-05-10",16797
"GM","4 wk ahead inc case","quantile",0.3,"2021-06-05","2021-05-10",18764.5
"GM","4 wk ahead inc case","quantile",0.35,"2021-06-05","2021-05-10",20606.9
"GM","4 wk ahead inc case","quantile",0.4,"2021-06-05","2021-05-10",22626.8
"GM","4 wk ahead inc case","quantile",0.45,"2021-06-05","2021-05-10",25045.1
"GM","4 wk ahead inc case","quantile",0.5,"2021-06-05","2021-05-10",27588
"GM","4 wk ahead inc case","quantile",0.55,"2021-06-05","2021-05-10",29726.25
"GM","4 wk ahead inc case","quantile",0.6,"2021-06-05","2021-05-10",32452
"GM","4 wk ahead inc case","quantile",0.65,"2021-06-05","2021-05-10",35556.25
"GM","4 wk ahead inc case","quantile",0.7,"2021-06-05","2021-05-10",38615.9
"GM","4 wk ahead inc case","quantile",0.75,"2021-06-05","2021-05-10",42329.75
"GM","4 wk ahead inc case","quantile",0.8,"2021-06-05","2021-05-10",47715.4
"GM","4 wk ahead inc case","quantile",0.85,"2021-06-05","2021-05-10",52434.25
"GM","4 wk ahead inc case","quantile",0.9,"2021-06-05","2021-05-10",61206.7
"GM","4 wk ahead inc case","quantile",0.95,"2021-06-05","2021-05-10",77301.1
"GM","4 wk ahead inc case","quantile",0.975,"2021-06-05","2021-05-10",94815.45
"GM","4 wk ahead inc case","quantile",0.99,"2021-06-05","2021-05-10",115121.11
