"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-07-17","2021-07-12",7082
"GM","1 wk ahead inc case","quantile",0.01,"2021-07-17","2021-07-12",3318
"GM","1 wk ahead inc case","quantile",0.025,"2021-07-17","2021-07-12",3734
"GM","1 wk ahead inc case","quantile",0.05,"2021-07-17","2021-07-12",4175
"GM","1 wk ahead inc case","quantile",0.1,"2021-07-17","2021-07-12",4696
"GM","1 wk ahead inc case","quantile",0.15,"2021-07-17","2021-07-12",5060
"GM","1 wk ahead inc case","quantile",0.2,"2021-07-17","2021-07-12",5391
"GM","1 wk ahead inc case","quantile",0.25,"2021-07-17","2021-07-12",5676
"GM","1 wk ahead inc case","quantile",0.3,"2021-07-17","2021-07-12",5978
"GM","1 wk ahead inc case","quantile",0.35,"2021-07-17","2021-07-12",6270
"GM","1 wk ahead inc case","quantile",0.4,"2021-07-17","2021-07-12",6530
"GM","1 wk ahead inc case","quantile",0.45,"2021-07-17","2021-07-12",6824
"GM","1 wk ahead inc case","quantile",0.5,"2021-07-17","2021-07-12",7082
"GM","1 wk ahead inc case","quantile",0.55,"2021-07-17","2021-07-12",7346
"GM","1 wk ahead inc case","quantile",0.6,"2021-07-17","2021-07-12",7651
"GM","1 wk ahead inc case","quantile",0.65,"2021-07-17","2021-07-12",8000
"GM","1 wk ahead inc case","quantile",0.7,"2021-07-17","2021-07-12",8338
"GM","1 wk ahead inc case","quantile",0.75,"2021-07-17","2021-07-12",8707
"GM","1 wk ahead inc case","quantile",0.8,"2021-07-17","2021-07-12",9128
"GM","1 wk ahead inc case","quantile",0.85,"2021-07-17","2021-07-12",9707
"GM","1 wk ahead inc case","quantile",0.9,"2021-07-17","2021-07-12",10473
"GM","1 wk ahead inc case","quantile",0.95,"2021-07-17","2021-07-12",11878
"GM","1 wk ahead inc case","quantile",0.975,"2021-07-17","2021-07-12",13079
"GM","1 wk ahead inc case","quantile",0.99,"2021-07-17","2021-07-12",14570
"GM","2 wk ahead inc case","point",NA,"2021-07-24","2021-07-12",10926
"GM","2 wk ahead inc case","quantile",0.01,"2021-07-24","2021-07-12",4678
"GM","2 wk ahead inc case","quantile",0.025,"2021-07-24","2021-07-12",5169
"GM","2 wk ahead inc case","quantile",0.05,"2021-07-24","2021-07-12",5813
