"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc case","point",NA,"2021-05-29","2021-05-24",46940.25
"GM","1 wk ahead inc case","quantile",0.01,"2021-05-29","2021-05-24",20170.665
"GM","1 wk ahead inc case","quantile",0.025,"2021-05-29","2021-05-24",23464.45
"GM","1 wk ahead inc case","quantile",0.05,"2021-05-29","2021-05-24",26621.4
"GM","1 wk ahead inc case","quantile",0.1,"2021-05-29","2021-05-24",30501.55
"GM","1 wk ahead inc case","quantile",0.15,"2021-05-29","2021-05-24",33540.15
"GM","1 wk ahead inc case","quantile",0.2,"2021-05-29","2021-05-24",35896.2
"GM","1 wk ahead inc case","quantile",0.25,"2021-05-29","2021-05-24",38089.875
"GM","1 wk ahead inc case","quantile",0.3,"2021-05-29","2021-05-24",39844.75
"GM","1 wk ahead inc case","quantile",0.35,"2021-05-29","2021-05-24",41734.75
"GM","1 wk ahead inc case","quantile",0.4,"2021-05-29","2021-05-24",43423.8
"GM","1 wk ahead inc case","quantile",0.45,"2021-05-29","2021-05-24",44948.575
"GM","1 wk ahead inc case","quantile",0.5,"2021-05-29","2021-05-24",46940.25
"GM","1 wk ahead inc case","quantile",0.55,"2021-05-29","2021-05-24",48852.4
"GM","1 wk ahead inc case","quantile",0.6,"2021-05-29","2021-05-24",51066.7
"GM","1 wk ahead inc case","quantile",0.65,"2021-05-29","2021-05-24",53074.025
"GM","1 wk ahead inc case","quantile",0.7,"2021-05-29","2021-05-24",55436.25
"GM","1 wk ahead inc case","quantile",0.75,"2021-05-29","2021-05-24",57886
"GM","1 wk ahead inc case","quantile",0.8,"2021-05-29","2021-05-24",61069.3
"GM","1 wk ahead inc case","quantile",0.85,"2021-05-29","2021-05-24",64968.425
"GM","1 wk ahead inc case","quantile",0.9,"2021-05-29","2021-05-24",70331.35
"GM","1 wk ahead inc case","quantile",0.95,"2021-05-29","2021-05-24",78177.725
"GM","1 wk ahead inc case","quantile",0.975,"2021-05-29","2021-05-24",86991.275
"GM","1 wk ahead inc case","quantile",0.99,"2021-05-29","2021-05-24",96898.52
"GM","2 wk ahead inc case","point",NA,"2021-06-05","2021-05-24",37058
"GM","2 wk ahead inc case","quantile",0.01,"2021-06-05","2021-05-24",15032.095
"GM","2 wk ahead inc case","quantile",0.025,"2021-06-05","2021-05-24",18047.875
"GM","2 wk ahead inc case","quantile",0.05,"2021-06-05","2021-05-24",20439.175
"GM","2 wk ahead inc case","quantile",0.1,"2021-06-05","2021-05-24",23089.45
"GM","2 wk ahead inc case","quantile",0.15,"2021-06-05","2021-05-24",25266.3
"GM","2 wk ahead inc case","quantile",0.2,"2021-06-05","2021-05-24",27270.2
"GM","2 wk ahead inc case","quantile",0.25,"2021-06-05","2021-05-24",29071.375
"GM","2 wk ahead inc case","quantile",0.3,"2021-06-05","2021-05-24",30611.25
"GM","2 wk ahead inc case","quantile",0.35,"2021-06-05","2021-05-24",32408.55
