"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.5,"2021-07-17","2021-07-05",5174
"GM","2 wk ahead inc case","quantile",0.55,"2021-07-17","2021-07-05",5412
"GM","2 wk ahead inc case","quantile",0.6,"2021-07-17","2021-07-05",5691
"GM","2 wk ahead inc case","quantile",0.65,"2021-07-17","2021-07-05",6093
"GM","2 wk ahead inc case","quantile",0.7,"2021-07-17","2021-07-05",6363
"GM","2 wk ahead inc case","quantile",0.75,"2021-07-17","2021-07-05",6834
"GM","2 wk ahead inc case","quantile",0.8,"2021-07-17","2021-07-05",7383
"GM","2 wk ahead inc case","quantile",0.85,"2021-07-17","2021-07-05",8195
"GM","2 wk ahead inc case","quantile",0.9,"2021-07-17","2021-07-05",9278
"GM","2 wk ahead inc case","quantile",0.95,"2021-07-17","2021-07-05",10708
"GM","2 wk ahead inc case","quantile",0.975,"2021-07-17","2021-07-05",12333
"GM","2 wk ahead inc case","quantile",0.99,"2021-07-17","2021-07-05",14199
"GM","3 wk ahead inc case","point",NA,"2021-07-24","2021-07-05",7463
"GM","3 wk ahead inc case","quantile",0.01,"2021-07-24","2021-07-05",1749
"GM","3 wk ahead inc case","quantile",0.025,"2021-07-24","2021-07-05",2091
"GM","3 wk ahead inc case","quantile",0.05,"2021-07-24","2021-07-05",2680
"GM","3 wk ahead inc case","quantile",0.1,"2021-07-24","2021-07-05",3543
"GM","3 wk ahead inc case","quantile",0.15,"2021-07-24","2021-07-05",4105
"GM","3 wk ahead inc case","quantile",0.2,"2021-07-24","2021-07-05",4574
"GM","3 wk ahead inc case","quantile",0.25,"2021-07-24","2021-07-05",5003
"GM","3 wk ahead inc case","quantile",0.3,"2021-07-24","2021-07-05",5483
"GM","3 wk ahead inc case","quantile",0.35,"2021-07-24","2021-07-05",6057
"GM","3 wk ahead inc case","quantile",0.4,"2021-07-24","2021-07-05",6400
"GM","3 wk ahead inc case","quantile",0.45,"2021-07-24","2021-07-05",6903
"GM","3 wk ahead inc case","quantile",0.5,"2021-07-24","2021-07-05",7463
"GM","3 wk ahead inc case","quantile",0.55,"2021-07-24","2021-07-05",8104
"GM","3 wk ahead inc case","quantile",0.6,"2021-07-24","2021-07-05",8711
"GM","3 wk ahead inc case","quantile",0.65,"2021-07-24","2021-07-05",9407
"GM","3 wk ahead inc case","quantile",0.7,"2021-07-24","2021-07-05",10094
"GM","3 wk ahead inc case","quantile",0.75,"2021-07-24","2021-07-05",11036
"GM","3 wk ahead inc case","quantile",0.8,"2021-07-24","2021-07-05",12189
"GM","3 wk ahead inc case","quantile",0.85,"2021-07-24","2021-07-05",13601
"GM","3 wk ahead inc case","quantile",0.9,"2021-07-24","2021-07-05",15951
"GM","3 wk ahead inc case","quantile",0.95,"2021-07-24","2021-07-05",20413
"GM","3 wk ahead inc case","quantile",0.975,"2021-07-24","2021-07-05",23629
"GM","3 wk ahead inc case","quantile",0.99,"2021-07-24","2021-07-05",32347
"GM","4 wk ahead inc case","point",NA,"2021-07-31","2021-07-05",11542
"GM","4 wk ahead inc case","quantile",0.01,"2021-07-31","2021-07-05",1914
"GM","4 wk ahead inc case","quantile",0.025,"2021-07-31","2021-07-05",2532
"GM","4 wk ahead inc case","quantile",0.05,"2021-07-31","2021-07-05",3294
"GM","4 wk ahead inc case","quantile",0.1,"2021-07-31","2021-07-05",4430
"GM","4 wk ahead inc case","quantile",0.15,"2021-07-31","2021-07-05",5178
"GM","4 wk ahead inc case","quantile",0.2,"2021-07-31","2021-07-05",6090
"GM","4 wk ahead inc case","quantile",0.25,"2021-07-31","2021-07-05",7010
"GM","4 wk ahead inc case","quantile",0.3,"2021-07-31","2021-07-05",8007
"GM","4 wk ahead inc case","quantile",0.35,"2021-07-31","2021-07-05",8669
"GM","4 wk ahead inc case","quantile",0.4,"2021-07-31","2021-07-05",9431
"GM","4 wk ahead inc case","quantile",0.45,"2021-07-31","2021-07-05",10399
"GM","4 wk ahead inc case","quantile",0.5,"2021-07-31","2021-07-05",11542
"GM","4 wk ahead inc case","quantile",0.55,"2021-07-31","2021-07-05",12700
"GM","4 wk ahead inc case","quantile",0.6,"2021-07-31","2021-07-05",14099
"GM","4 wk ahead inc case","quantile",0.65,"2021-07-31","2021-07-05",15431
"GM","4 wk ahead inc case","quantile",0.7,"2021-07-31","2021-07-05",17058
"GM","4 wk ahead inc case","quantile",0.75,"2021-07-31","2021-07-05",19184
"GM","4 wk ahead inc case","quantile",0.8,"2021-07-31","2021-07-05",20961
"GM","4 wk ahead inc case","quantile",0.85,"2021-07-31","2021-07-05",23777
"GM","4 wk ahead inc case","quantile",0.9,"2021-07-31","2021-07-05",28811
"GM","4 wk ahead inc case","quantile",0.95,"2021-07-31","2021-07-05",38918
"GM","4 wk ahead inc case","quantile",0.975,"2021-07-31","2021-07-05",51296
"GM","4 wk ahead inc case","quantile",0.99,"2021-07-31","2021-07-05",63633
