"forecast_date","location","target","target_end_date","type","quantile","value"
"2021-05-10","PL","1 wk ahead inc death","2021-05-15","point",NA,1734.7
"2021-05-10","PL","2 wk ahead inc death","2021-05-22","point",NA,1409.2
"2021-05-10","PL","3 wk ahead inc death","2021-05-29","point",NA,1191.4
"2021-05-10","PL","4 wk ahead inc death","2021-06-05","point",NA,1011.8
